ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4569	"ENSG00000072274.14"	"TFRC"	chr3	-	196073929	196074125	196075158	196075360	196072002	196072152	196077063	196077122	4569	876,710	256,245	151,120	50,64	198	198	0.126154285076	0.5069490124865508	0.774,0.743	0.751,0.652	0.057
4570	"ENSG00000100722.20"	"ZC3H14"	chr14	+	88568038	88568153	88571083	88571124	88563650	88563693	88572029	88572225	4570	20,12	12,15	9,6	6,11	198	140	0.57180643108	1.0	0.541,0.361	0.515,0.278	0.054
4571	"ENSG00000157823.17"	"AP3S2"	chr15	-	89877305	89877424	89878264	89878300	89871474	89871546	89888520	89888632	4571	2,2	9,4	2,0	5,1	135	198	0.292605965713	0.8001576974340403	0.246,0.423	0.37,0.0	0.15
4572	"ENSG00000173575.24"	"CHD2"	chr15	+	92929029	92929091	92937517	92937625	92927243	92927330	92939577	92939718	4572	14,10	12,14	10,4	26,19	161	198	0.0107639860941	0.1105347822870434	0.589,0.468	0.321,0.206	0.265
4580	"ENSG00000119689.15"	"DLST"	chr14	+	74889094	74889147	74889274	74889349	74885585	74885634	74889896	74889952	4580	27,22	51,47	7,6	31,20	152	174	0.04223004945	0.2739711347991341	0.377,0.349	0.205,0.256	0.133
4581	"ENSG00000119689.15"	"DLST"	chr14	+	74889274	74889349	74889896	74889952	74889094	74889147	74891055	74891167	4581	34,46	23,23	20,19	10,9	174	155	0.588226178828	1.0	0.568,0.64	0.64,0.653	-0.043
4582	"ENSG00000119689.15"	"DLST"	chr14	+	74889276	74889349	74889896	74889952	74889094	74889147	74891055	74891167	4582	2,2	23,23	0,1	10,9	172	155	0.0876264091966	0.40590690762632614	0.073,0.073	0.0,0.091	0.027
4583	"ENSG00000135749.20"	"PCNX2"	chr1	-	233139713	233139855	233160282	233160433	233135012	233135190	233161270	233161363	4583	2,2	2,5	11,2	7,2	198	198	0.17582874852	0.6086810498128662	0.5,0.286	0.611,0.5	-0.162
4584	"ENSG00000168397.17"	"ATG4B"	chr2	+	241651883	241651974	241653306	241653369	241651263	241651335	241653511	241653610	4584	0,2	2,7	2,2	4,7	190	162	0.155344066371	0.5613595080105648	0.0,0.196	0.299,0.196	-0.149
4585	"ENSG00000172366.20"	"MCRIP2"	chr16	+	647416	647544	647782	647884	642119	642249	648119	648474	4585	7,26	36,13	2,4	6,7	198	198	0.551613582574	1.0	0.163,0.667	0.25,0.364	0.108
4588	"ENSG00000055917.17"	"PUM2"	chr2	-	20263192	20263460	20278582	20278819	20260336	20260466	20282946	20283231	4588	10,6	14,25	14,6	14,4	198	198	0.0453786280569	0.2810630695034205	0.417,0.194	0.5,0.6	-0.245
4589	"ENSG00000140471.17"	"LINS1"	chr15	-	100580443	100580736	100580800	100580945	100580262	100580352	100602120	100602174	4589	1,7	2,5	2,1	2,0	198	198	0.153067960655	0.5613595080105648	0.333,0.583	0.5,1.0	-0.292
4590	"ENSG00000242612.7"	"DECR2"	chr16	+	405145	405224	406345	406361	404955	405024	407424	407560	4590	3,0	2,0	0,0	1,1	178	115	1	1.0	0.492,NA	0.0,0.0	0.492
4591	"ENSG00000242612.7"	"DECR2"	chr16	+	405145	405224	406345	406397	404955	405024	407424	407560	4591	3,0	13,15	0,0	4,8	178	151	0.344085512719	0.8790151641023572	0.164,0.0	0.0,0.0	0.082
4592	"ENSG00000130731.16"	"METTL26"	chr16	-	634888	634956	635280	635340	634718	634797	635611	635774	4592	39,23	12,13	7,23	4,7	159	167	0.747873900791	1.0	0.773,0.65	0.648,0.775	0.0
4593	"ENSG00000151575.15"	"TEX9"	chr15	+	56373440	56373504	56412301	56412436	56365578	56365670	56427604	56427739	4593	7,6	3,3	12,2	2,1	163	198	0.170004905583	0.5931073178602244	0.739,0.708	0.879,0.708	-0.07
4594	"ENSG00000167578.18"	"RAB4B"	chr19	+	40783777	40783840	40783920	40784075	40780384	40780499	40786664	40786760	4594	1,1	16,11	4,2	17,6	162	198	0.0412665186715	0.26860302871808683	0.071,0.1	0.223,0.289	-0.171
4595	"ENSG00000162066.16"	"AMDHD2"	chr16	+	2527560	2527615	2527772	2527985	2520983	2521123	2528059	2528148	4595	5,8	19,10	2,3	4,1	154	198	0.288176568433	0.797018234557934	0.253,0.507	0.391,0.794	-0.213
4597	"ENSG00000260565.9"	"ERVK13-1"	chr16	-	2670863	2670974	2671023	2671231	2669410	2669561	2671344	2672273	4597	0,0	2,0	2,2	1,0	198	198	1	1.0	0.0,NA	0.667,1.0	-0.834
4598	"ENSG00000152348.16"	"ATG10"	chr5	+	82058494	82058602	82164398	82164537	81987557	81987678	82178489	82178587	4598	4,13	10,9	4,10	9,4	198	198	0.726126812142	1.0	0.286,0.591	0.308,0.714	-0.073
4599	"ENSG00000049883.15"	"PTCD2"	chr5	+	72326611	72326741	72331257	72331375	72322171	72322264	72335017	72335096	4599	1,3	10,5	5,6	10,2	198	198	0.0576200476828	0.32621349912085207	0.091,0.375	0.333,0.75	-0.308
4600	"ENSG00000049883.15"	"PTCD2"	chr5	+	72331257	72331375	72335017	72335096	72326611	72326741	72335793	72335885	4600	15,9	0,8	5,16	5,7	198	178	0.223000418476	0.7005822395474335	1.0,0.503	0.473,0.673	0.179
4602	"ENSG00000103351.13"	"CLUAP1"	chr16	+	3506330	3506415	3508288	3508468	3504719	3504831	3512382	3512478	4602	3,8	8,12	4,7	8,9	184	198	0.750236910994	1.0	0.288,0.418	0.35,0.456	-0.05
4603	"ENSG00000153406.14"	"NMRAL1"	chr16	-	4469226	4469465	4469503	4469698	4466152	4466402	4474092	4474166	4603	4,2	97,70	1,4	22,23	198	198	0.208988777612	0.6699666414209926	0.04,0.028	0.043,0.148	-0.061
4605	"ENSG00000140632.17"	"GLYR1"	chr16	-	4812085	4812248	4813736	4813838	4811622	4811802	4814536	4814629	4605	44,9	33,34	32,11	15,11	198	198	0.0899970638073	0.4090896710851808	0.571,0.209	0.681,0.5	-0.201
4615	"ENSG00000198920.11"	"KIAA0753"	chr17	-	6623508	6623571	6623606	6623688	6622881	6623097	6624754	6624861	4615	0,0	1,1	0,2	0,4	181	162	1	1.0	0.0,0.0	NA,0.309	-0.309
4616	"ENSG00000186868.18"	"MAPT"	chr17	+	45971858	45971945	45978374	45978440	45962320	45962470	45987039	45987095	4616	10,4	6,7	2,1	5,0	186	165	0.889921887842	1.0	0.597,0.336	0.262,1.0	-0.164
4617	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934325	81934489	81934652	81934745	81932383	81933376	81934925	81935147	4617	96,69	84,66	7,6	5,17	192	198	0.288891613998	0.797018234557934	0.541,0.519	0.591,0.267	0.101
4619	"ENSG00000140694.18"	"PARN"	chr16	-	14584748	14584791	14586317	14586361	14584346	14584422	14593300	14593378	4619	14,3	7,8	12,2	7,4	143	142	0.81911050647	1.0	0.665,0.271	0.63,0.332	-0.013
4625	"ENSG00000239382.11"	"ALKBH6"	chr19	-	36010893	36011045	36011403	36011464	36010566	36010683	36013020	36013089	4625	8,11	3,2	0,0	9,0	160	198	1	1.0	0.767,0.872	0.0,NA	0.82
4626	"ENSG00000239382.11"	"ALKBH6"	chr19	-	36011403	36011464	36013000	36013089	36010893	36011045	36013343	36013422	4626	4,16	3,2	3,0	0,1	188	160	0.0935888176946	0.41607789298171854	0.532,0.872	1.0,0.0	0.202
4627	"ENSG00000239382.11"	"ALKBH6"	chr19	-	36011403	36011464	36013020	36013089	36010893	36011045	36013343	36013422	4627	4,13	3,2	3,0	0,1	168	160	0.090014659294	0.4090896710851808	0.559,0.861	1.0,0.0	0.21
4628	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19763847	19764112	19733697	19733827	19788837	19788922	4628	5,3	7,4	1,2	1,0	197	198	0.00250066567905	0.03636112011928119	0.418,0.43	0.501,1.0	-0.326
4629	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19788837	19788922	19733697	19733827	19827025	19827075	4629	5,4	4,5	1,2	0,3	197	184	0.524374155496	1.0	0.539,0.428	1.0,0.384	-0.208
4634	"ENSG00000223546.9"	"LINC00630"	chrX	+	102816991	102817082	102825992	102826169	102770351	102770420	102826968	102827144	4634	4,4	3,5	1,0	1,6	190	198	0.00152791502537	0.027680727209619834	0.581,0.455	0.51,0.0	0.263
4636	"ENSG00000175063.17"	"UBE2C"	chr20	+	45814383	45814470	45815540	45815745	45813436	45813464	45815853	45815913	4636	103,120	96,114	0,0	1,0	186	198	1	1.0	0.533,0.528	0.0,NA	0.53
4637	"ENSG00000175063.17"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45813436	45813464	45815853	45815913	4637	3,0	96,114	0,0	1,0	198	198	1	1.0	0.03,0.0	0.0,NA	0.015
4638	"ENSG00000175063.17"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45814383	45814470	45815853	45815913	4638	6,2	206,206	0,0	3,0	198	198	1	1.0	0.028,0.01	0.0,NA	0.019
4643	"ENSG00000261740.7"	"BOLA2-SMG1P6"	chr16	-	29446801	29446922	29454015	29454075	29444397	29444499	29454190	29454318	4643	0,1	0,0	0,0	0,1	159	198	1	1.0	NA,1.0	NA,0.0	1.0
4644	"ENSG00000261740.7"	"BOLA2-SMG1P6"	chr16	-	29446801	29446922	29454015	29454113	29444397	29444499	29454190	29454347	4644	0,1	0,0	0,0	0,1	197	198	1	1.0	NA,1.0	NA,0.0	1.0
4646	"ENSG00000029725.17"	"RABEP1"	chr17	+	5335183	5335344	5338018	5338138	5331948	5332152	5346789	5346925	4646	94,64	79,51	73,42	32,23	198	198	0.0147816978161	0.13674643000936765	0.543,0.557	0.695,0.646	-0.12
4653	"ENSG00000290927.1"	"ENSG00000290927"	chr16	+	31705348	31705472	31705671	31705792	31704219	31704390	31705889	31706034	4653	1,4	10,0	3,0	10,2	198	198	0.125009297742	0.5040005305312777	0.091,1.0	0.231,0.0	0.43
4654	"ENSG00000290927.1"	"ENSG00000290927"	chr16	+	31705671	31705792	31705889	31705994	31705348	31705472	31706890	31707437	4654	0,6	0,0	2,2	1,0	198	198	1	1.0	NA,1.0	0.667,1.0	0.166
4655	"ENSG00000290927.1"	"ENSG00000290927"	chr16	+	31705671	31705792	31705889	31706034	31705348	31705472	31706890	31707437	4655	0,6	3,1	2,2	0,3	198	198	0.304024419659	0.8168420117562913	0.0,0.857	1.0,0.4	-0.271
4656	"ENSG00000165929.13"	"TC2N"	chr14	-	91792366	91792558	91797784	91797901	91787512	91787627	91798298	91798399	4656	28,32	30,44	23,16	43,26	198	198	0.191365535058	0.6361294697493761	0.483,0.421	0.348,0.381	0.087
4657	"ENSG00000101474.12"	"APMAP"	chr20	-	24978766	24978882	24983902	24984019	24973644	24973737	24992593	24992642	4657	77,75	73,63	124,71	110,85	198	198	0.513768923254	1.0	0.513,0.543	0.53,0.455	0.035
4661	"ENSG00000140859.16"	"KIFC3"	chr16	-	57797964	57798022	57798071	57798282	57794998	57795141	57803183	57803253	4661	0,0	1,1	1,0	0,0	198	157	1	1.0	0.0,0.0	1.0,NA	-1.0
4662	"ENSG00000137807.16"	"KIF23"	chr15	+	69440767	69441079	69444789	69445041	69440307	69440487	69446008	69446091	4662	1,4	23,47	0,0	1,1	198	198	0.0458214902971	0.2829997724599301	0.042,0.078	0.0,0.0	0.06
4665	"ENSG00000141030.13"	"COPS3"	chr17	-	17260300	17260474	17261965	17262106	17254858	17254945	17264801	17264981	4665	8,10	42,24	3,8	14,6	198	198	0.320115531087	0.8445766560474977	0.16,0.294	0.176,0.571	-0.146
4668	"ENSG00000125124.14"	"BBS2"	chr16	-	56500853	56501025	56501352	56501497	56499777	56499907	56502316	56502456	4668	7,12	8,6	15,0	12,4	198	198	0.195693785873	0.6436282760785204	0.467,0.667	0.556,0.0	0.289
4670	"ENSG00000005194.15"	"CIAPIN1"	chr16	-	57431150	57431266	57432486	57432560	57430257	57430339	57434043	57434212	4670	25,23	40,32	15,18	26,18	173	198	0.724483757248	1.0	0.417,0.451	0.398,0.534	-0.032
4671	"ENSG00000102890.16"	"ELMO3"	chr16	+	67199950	67200001	67200191	67200361	67199683	67199756	67200450	67200550	4671	17,5	22,16	4,1	4,8	150	198	0.573482539648	1.0	0.505,0.292	0.569,0.142	0.043
4672	"ENSG00000102890.16"	"ELMO3"	chr16	+	67200191	67200361	67200450	67200550	67199950	67200001	67200656	67200808	4672	13,18	24,11	17,7	4,1	198	198	0.00183056631801	0.030271116557753833	0.351,0.621	0.81,0.875	-0.357
4673	"ENSG00000103005.13"	"USB1"	chr16	+	58014272	58014326	58017333	58017439	58009928	58010112	58018971	58019055	4673	0,1	1,0	3,1	1,0	153	198	1	1.0	0.0,1.0	0.795,1.0	-0.397
4674	"ENSG00000163344.6"	"PMVK"	chr1	-	154929023	154929176	154932351	154932415	154926353	154926483	154936590	154936719	4674	71,49	153,104	22,14	47,23	163	198	0.758232205534	1.0	0.36,0.364	0.362,0.425	-0.031
4675	"ENSG00000265818.1"	"EEF1E1-BLOC1S5"	chr6	-	8026366	8026425	8041138	8041268	8015725	8015828	8062533	8062616	4675	1,2	2,3	2,2	3,0	198	158	0.205223587554	0.6619526399738812	0.285,0.347	0.347,1.0	-0.358
4676	"ENSG00000099246.18"	"RAB18"	chr10	+	27514054	27514420	27526827	27526889	27509874	27509930	27533927	27533994	4676	1,2	189,184	0,0	27,20	198	161	1	1.0	0.004,0.009	0.0,0.0	0.006
4677	"ENSG00000099246.18"	"RAB18"	chr10	+	27514054	27514420	27533734	27533853	27509874	27509930	27533927	27533994	4677	1,2	142,157	0,0	50,26	198	198	1	1.0	0.007,0.013	0.0,0.0	0.01
4678	"ENSG00000099246.18"	"RAB18"	chr10	+	27526827	27526889	27531528	27531615	27509874	27509930	27532506	27532579	4678	514,440	5,0	79,64	0,2	161	186	1	1.0	0.992,1.0	1.0,0.974	0.009
4679	"ENSG00000099246.18"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994	4679	189,184	142,157	27,20	50,26	161	198	0.00285248204357	0.04026815560208558	0.621,0.59	0.399,0.486	0.163
4684	"ENSG00000166548.17"	"TK2"	chr16	-	66536963	66537017	66541878	66541953	66531379	66531469	66548977	66549009	4684	0,2	2,2	0,0	1,1	174	153	0.540648338446	1.0	0.0,0.468	0.0,0.0	0.234
4688	"ENSG00000254788.7"	"CKLF-CMTM1"	chr16	+	66558189	66558348	66563121	66563217	66552678	66552793	66577103	66577202	4688	13,8	13,10	5,1	7,1	198	195	0.797435364703	1.0	0.496,0.441	0.413,0.496	0.014
4694	"ENSG00000135720.13"	"DYNC1LI2"	chr16	-	66742437	66742668	66749196	66749313	66736074	66736244	66751272	66751346	4694	30,43	19,31	16,12	22,20	198	198	0.0112950850169	0.11315905450110876	0.612,0.581	0.421,0.375	0.199
4696	"ENSG00000102878.18"	"HSF4"	chr16	+	67167474	67167599	67167823	67167947	67167119	67167222	67168830	67168936	4696	3,0	5,6	0,0	10,7	198	198	0.100477045654	0.4360021901233453	0.375,0.0	0.0,0.0	0.188
4699	"ENSG00000102977.18"	"ACD"	chr16	-	67657985	67658028	67658554	67658641	67657761	67657853	67658719	67658816	4699	5,4	3,3	5,3	0,2	186	142	0.0490801997027	0.2949836351820039	0.56,0.504	1.0,0.534	-0.235
4700	"ENSG00000102977.18"	"ACD"	chr16	-	67657985	67658362	67658554	67658641	67657761	67657853	67658719	67658816	4700	5,4	5,10	5,3	0,4	186	198	0.0696832207403	0.36241943035744545	0.516,0.299	1.0,0.444	-0.315
4701	"ENSG00000102977.18"	"ACD"	chr16	-	67658554	67658641	67658719	67658816	67657985	67658362	67658927	67659079	4701	9,8	11,10	7,4	3,0	196	186	0.00911211268146	0.09616375227909728	0.437,0.432	0.689,1.0	-0.41
4702	"ENSG00000102977.18"	"ACD"	chr16	-	67658927	67659079	67659228	67659263	67658719	67658816	67659374	67659419	4702	1,7	8,7	5,1	7,2	134	198	0.613935542094	1.0	0.156,0.596	0.513,0.425	-0.093
4703	"ENSG00000102977.18"	"ACD"	chr16	-	67659228	67659263	67659374	67659419	67658927	67659079	67659536	67659613	4703	9,2	2,6	2,7	1,0	144	134	0.00185191283449	0.030271116557753833	0.807,0.237	0.65,1.0	-0.303
4706	"ENSG00000103061.13"	"SLC7A6OS"	chr16	-	68302380	68302501	68304025	68304232	68298033	68301405	68310334	68310613	4706	7,16	11,10	2,6	5,6	198	198	0.479409370066	1.0	0.389,0.615	0.286,0.5	0.109
4707	"ENSG00000168297.16"	"PXK"	chr3	+	58409531	58409618	58410089	58410159	58408923	58409001	58424751	58425151	4707	14,20	0,4	3,2	0,0	186	169	0.0513486746283	0.3009857528651064	1.0,0.82	1.0,1.0	-0.09
4708	"ENSG00000039068.20"	"CDH1"	chr16	+	68808692	68808848	68810196	68810341	68808423	68808567	68811683	68811859	4708	66,69	86,87	97,92	109,98	198	198	0.384098197125	0.9257533043788803	0.434,0.442	0.471,0.484	-0.039
4709	"ENSG00000168872.17"	"DDX19A"	chr16	+	70356111	70356247	70361417	70361510	70355484	70355535	70364542	70364645	4709	25,32	38,26	7,6	11,12	198	192	0.232443367968	0.7152144246149024	0.389,0.544	0.382,0.327	0.112
4710	"ENSG00000140995.17"	"DEF8"	chr16	+	89949416	89949513	89954242	89954376	89948794	89948814	89955168	89955266	4710	4,7	49,34	7,0	21,20	196	198	0.831663032665	1.0	0.076,0.172	0.252,0.0	-0.002
4715	"ENSG00000182149.21"	"IST1"	chr16	+	71916461	71916642	71917046	71917134	71915601	71915728	71920738	71920822	4715	45,32	27,18	43,14	19,11	198	187	0.793189977805	1.0	0.612,0.627	0.681,0.546	0.006
4716	"ENSG00000102984.15"	"ZNF821"	chr16	-	71864902	71865048	71867892	71868037	71864137	71864242	71879906	71880023	4716	8,4	1,2	4,1	1,0	198	198	0.10303958443	0.44000770223411373	0.889,0.667	0.8,1.0	-0.122
4717	"ENSG00000102984.15"	"ZNF821"	chr16	-	71864902	71865048	71867911	71868037	71864137	71864242	71879906	71880023	4717	6,2	1,2	4,1	1,0	198	198	0.0616538645794	0.3384734888778172	0.857,0.5	0.8,1.0	-0.222
4719	"ENSG00000261008.9"	"LINC01572"	chr16	-	72555264	72555326	72570450	72570515	72540577	72540611	72664891	72664977	4719	0,3	7,1	0,0	0,2	164	161	1	1.0	0.0,0.747	NA,0.0	0.373
4721	"ENSG00000148187.18"	"MRRF"	chr9	+	122285168	122285287	122291748	122291840	122270863	122271075	122313226	122313386	4721	1,2	36,29	0,0	8,8	198	191	0.476668968328	1.0	0.026,0.062	0.0,0.0	0.044
4722	"ENSG00000148187.18"	"MRRF"	chr9	+	122291748	122291840	122313226	122313386	122285168	122285287	122322539	122323461	4722	44,33	33,38	25,3	4,2	191	198	0.00617645050248	0.07104552059466414	0.58,0.474	0.866,0.609	-0.211
4726	"ENSG00000100320.24"	"RBFOX2"	chr22	-	35752612	35752655	35756104	35756144	35746472	35746561	35759887	35760020	4726	13,6	0,0	5,6	1,0	139	142	1	1.0	1.0,1.0	0.836,1.0	0.082
4727	"ENSG00000100320.24"	"RBFOX2"	chr22	-	35768256	35768349	35778024	35778078	35765422	35765483	35781599	35781743	4727	2,5	10,11	7,1	14,8	153	192	0.885847900468	1.0	0.201,0.363	0.386,0.136	0.021
4729	"ENSG00000131626.19"	"PPFIA1"	chr11	+	70349922	70350039	70350993	70351023	70348188	70348420	70354300	70354452	4729	6,3	0,0	11,13	1,1	198	129	0.29004153654	0.799176553153308	1.0,1.0	0.878,0.894	0.114
4737	"ENSG00000166451.14"	"CENPN"	chr16	+	81017325	81017385	81017757	81017834	81014135	81014181	81020099	81020276	4737	25,7	28,30	6,2	3,0	159	176	0.0103042327775	0.10667334313469048	0.497,0.205	0.689,1.0	-0.494
4738	"ENSG00000101199.13"	"ARFGAP1"	chr20	+	63279219	63279306	63281290	63281347	63278898	63278995	63282818	63282851	4738	3,1	39,24	5,6	43,22	186	156	0.0498625130766	0.29617787822002295	0.061,0.034	0.089,0.186	-0.09
4739	"ENSG00000101199.13"	"ARFGAP1"	chr20	+	63281290	63281347	63282818	63282851	63279219	63279306	63284865	63284922	4739	0,1	13,8	2,0	9,11	156	132	0.917697657603	1.0	0.0,0.096	0.158,0.0	-0.031
4743	"ENSG00000165061.15"	"ZMAT4"	chr8	-	40786688	40786782	40808508	40808571	40767640	40767730	40825574	40825680	4743	0,0	1,0	4,0	0,0	162	193	1	1.0	0.0,NA	1.0,NA	-1.0
4746	"ENSG00000185324.22"	"CDK10"	chr16	+	89687588	89687815	89689251	89689324	89686689	89686797	89690552	89690624	4746	3,1	22,30	3,0	15,9	198	172	0.699546583694	1.0	0.106,0.028	0.148,0.0	-0.007
4747	"ENSG00000141252.21"	"VPS53"	chr17	-	586269	586364	601794	601896	562502	562745	623532	623674	4747	6,6	4,6	11,4	5,0	198	194	0.0952861715737	0.42275946326780367	0.595,0.495	0.683,1.0	-0.297
4748	"ENSG00000141252.21"	"VPS53"	chr17	-	628087	628231	631549	631628	627173	627316	653290	653410	4748	8,4	5,0	1,0	3,4	178	198	2.86733540079e-05	0.00138524159140388	0.64,1.0	0.27,0.0	0.685
4749	"ENSG00000141252.21"	"VPS53"	chr17	-	655837	655953	661808	661895	653290	653410	697417	697484	4749	1,1	9,4	0,2	3,4	186	198	0.411252248455	0.9538980728414291	0.106,0.21	0.0,0.347	-0.015
4750	"ENSG00000108219.16"	"TSPAN14"	chr10	+	80463087	80463127	80468546	80468687	80454309	80454371	80489216	80489314	4750	0,1	4,10	0,0	4,4	139	198	1	1.0	0.0,0.125	0.0,0.0	0.062
4751	"ENSG00000108219.16"	"TSPAN14"	chr10	+	80468546	80468687	80489216	80489314	80463087	80463127	80504727	80504778	4751	1,0	10,15	0,0	8,3	198	197	1	1.0	0.09,0.0	0.0,0.0	0.045
4754	"ENSG00000221926.13"	"TRIM16"	chr17	-	15681050	15681222	15682853	15682951	15680864	15680953	15683035	15683157	4754	11,2	0,0	14,1	1,0	197	198	1	1.0	1.0,1.0	0.934,1.0	0.033
4755	"ENSG00000221926.13"	"TRIM16"	chr17	-	15681050	15681222	15682853	15682964	15680864	15680953	15683035	15683157	4755	5,0	0,0	5,0	1,0	198	198	1	1.0	1.0,NA	0.833,NA	0.167
4756	"ENSG00000221926.13"	"TRIM16"	chr17	-	15681050	15681222	15682860	15682951	15680864	15680953	15683035	15683157	4756	3,2	0,0	7,1	1,0	190	198	1	1.0	1.0,1.0	0.879,1.0	0.06
4757	"ENSG00000141258.13"	"SGSM2"	chr17	+	2367270	2367405	2371261	2371415	2365214	2365341	2372189	2372254	4757	7,6	26,11	0,0	5,0	198	198	1	1.0	0.212,0.353	0.0,NA	0.282
4765	"ENSG00000132388.13"	"UBE2G1"	chr17	-	4282797	4282921	4289229	4289408	4269258	4272516	4296716	4296814	4765	10,16	24,19	13,9	16,16	198	198	0.747458315278	1.0	0.294,0.457	0.448,0.36	-0.029
4766	"ENSG00000132388.13"	"UBE2G1"	chr17	-	4289229	4289408	4296716	4296814	4282797	4282921	4307020	4307123	4766	16,11	24,24	12,4	28,19	197	198	0.17781228576	0.6126210923014896	0.401,0.315	0.301,0.175	0.12
4767	"ENSG00000108559.13"	"NUP88"	chr17	-	5387778	5387924	5391560	5391662	5387604	5387670	5394890	5394981	4767	15,18	45,22	11,10	14,8	198	198	0.160600290962	0.5733087562420163	0.25,0.45	0.44,0.556	-0.148
4768	"ENSG00000108559.13"	"NUP88"	chr17	-	5394890	5394981	5399551	5399650	5391560	5391662	5404098	5404246	4768	29,16	15,16	4,1	11,10	198	190	0.000431567631696	0.010310198146231912	0.65,0.49	0.259,0.088	0.397
4769	"ENSG00000108559.13"	"NUP88"	chr17	-	5399551	5399650	5404098	5404246	5394890	5394981	5405056	5405243	4769	12,19	23,31	6,9	6,6	198	198	0.0879402729954	0.40590690762632614	0.343,0.38	0.5,0.6	-0.189
4770	"ENSG00000165802.23"	"NSMF"	chr9	-	137455238	137455307	137455628	137455634	137454390	137454443	137456410	137456486	4770	0,0	14,6	1,0	11,22	105	168	1	1.0	0.0,0.0	0.127,0.0	-0.064
4778	"ENSG00000129255.16"	"MPDU1"	chr17	+	7585945	7586078	7586691	7586777	7585731	7585797	7586898	7587017	4778	48,33	52,36	1,1	10,1	198	185	0.00587348466579	0.06803724034410266	0.463,0.461	0.085,0.483	0.178
4779	"ENSG00000129255.16"	"MPDU1"	chr17	+	7586691	7586838	7586898	7587017	7585945	7586078	7587160	7587271	4779	62,48	12,8	2,0	1,2	198	198	0.0290217322632	0.21231512082000065	0.838,0.857	0.667,0.0	0.514
4782	"ENSG00000178971.17"	"CTC1"	chr17	-	8228726	8228892	8229141	8229206	8228502	8228629	8229301	8229446	4782	0,4	0,2	0,0	0,1	164	198	1	1.0	NA,0.707	NA,0.0	0.707
4784	"ENSG00000108306.13"	"FBXL20"	chr17	-	39285477	39285573	39297126	39297195	39282728	39282855	39298989	39299084	4784	4,4	9,6	5,0	3,3	168	195	0.723698471488	1.0	0.34,0.436	0.659,0.0	0.058
4789	"ENSG00000154832.16"	"CXXC1"	chr18	-	50284719	50284839	50285001	50285247	50284377	50284562	50285748	50285928	4789	0,0	1,1	0,1	0,0	198	198	1	1.0	0.0,0.0	NA,1.0	-1.0
4790	"ENSG00000154832.16"	"CXXC1"	chr18	-	50284731	50284839	50285001	50285247	50284377	50284562	50285748	50285928	4790	0,0	7,10	0,1	11,1	198	198	1	1.0	0.0,0.0	0.0,0.5	-0.25
4792	"ENSG00000133030.22"	"MPRIP"	chr17	+	17143555	17143669	17146035	17146092	17142626	17142765	17147318	17147387	4792	21,15	8,10	16,16	8,19	198	156	0.288758878206	0.797018234557934	0.674,0.542	0.612,0.399	0.103
4793	"ENSG00000072310.18"	"SREBF1"	chr17	-	17817255	17817457	17817547	17817591	17816957	17817136	17817695	17817916	4793	2,0	22,28	1,1	45,38	143	198	0.416524001846	0.9572126638617379	0.112,0.0	0.03,0.035	0.024
4794	"ENSG00000175662.18"	"TOM1L2"	chr17	-	17882704	17882863	17884633	17884768	17879626	17879743	17893660	17893810	4794	4,7	6,4	10,4	5,1	198	198	0.204139038051	0.6604140903614196	0.4,0.636	0.667,0.8	-0.216
4795	"ENSG00000175662.18"	"TOM1L2"	chr17	-	17884633	17884768	17893660	17893810	17882704	17882863	17898595	17898674	4795	6,4	2,8	8,3	7,2	198	198	0.847143875466	1.0	0.75,0.333	0.533,0.6	-0.025
4804	"ENSG00000087111.22"	"PIGS"	chr17	-	28558475	28558590	28560048	28560191	28556826	28556972	28561421	28561629	4804	30,32	27,50	8,7	8,16	198	198	0.525361088601	1.0	0.526,0.39	0.5,0.304	0.056
4805	"ENSG00000087111.22"	"PIGS"	chr17	-	28560048	28560191	28561421	28561629	28558475	28558590	28563430	28563522	4805	30,15	20,34	6,6	19,11	198	198	0.135820815359	0.5304397912404086	0.6,0.306	0.24,0.353	0.156
4806	"ENSG00000007202.16"	"BLTP2"	chr17	-	28641888	28642078	28642274	28642335	28640559	28640683	28642868	28642987	4806	36,35	63,80	11,11	24,39	160	198	0.230806117353	0.7137588892253514	0.414,0.351	0.362,0.259	0.072
4807	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643311	28643609	28643659	28642868	28642987	28644057	28644187	4807	28,28	29,31	3,6	7,8	149	198	0.33583873728	0.8650632877330806	0.562,0.546	0.363,0.499	0.123
