ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
32397	"ENSG00000177034.10"	"MTX3"	chr5	-	79281393	79281482	79275583	79279617	79282772	79282930	32397	7,2	4,2	1,1	5,1	188	99	0.0117880129038	0.15843015782564274	0.48,0.345	0.095,0.345	0.193
32399	"ENSG00000112695.7"	"COX7A2"	chr6	-	75949992	75950101	75947502	75947704	75950891	75950981	32399	152,128	0,0	90,46	0,1	198	99	1	1.0	1.0,1.0	1.0,0.958	0.021
32400	"ENSG00000112695.7"	"COX7A2"	chr6	-	75950016	75950101	75947390	75947704	75950891	75950981	32400	338,252	0,0	212,100	0,1	184	99	1	1.0	1.0,1.0	1.0,0.982	0.009
32401	"ENSG00000112695.7"	"COX7A2"	chr6	-	75950838	75950981	75950016	75950101	75953432	75953503	32401	147,165	0,1	63,52	0,0	198	99	1	1.0	1.0,0.988	1.0,1.0	-0.006
32402	"ENSG00000112695.7"	"COX7A2"	chr6	-	75950891	75950981	75949992	75950101	75953432	75953501	32402	287,282	0,1	153,97	0,0	189	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
32403	"ENSG00000112695.7"	"COX7A2"	chr6	-	75951537	75951654	75950891	75950981	75953432	75953506	32403	1,0	173,181	0,0	82,61	198	99	1	1.0	0.003,0.0	0.0,0.0	0.002
32406	"ENSG00000021574.7"	"SPAST"	chr2	+	32339706	32339894	32323864	32323960	32340770	32340904	32406	18,9	1,0	13,8	0,0	198	99	1	1.0	0.9,1.0	1.0,1.0	-0.05
32407	"ENSG00000113811.6"	"SELK"	chr3	-	53922419	53922510	53920877	53920961	53925796	53925892	32407	46,32	1,0	26,24	0,0	190	99	1	1.0	0.96,1.0	1.0,1.0	-0.02
32410	"ENSG00000181555.15"	"SETD2"	chr3	-	47122290	47122573	47108559	47108608	47125209	47125436	32410	1,3	5,7	0,0	8,8	198	99	0.0206709420336	0.23209943611986905	0.091,0.176	0.0,0.0	0.134
32411	"ENSG00000181555.15"	"SETD2"	chr3	-	47122405	47122573	47108559	47108608	47125209	47125872	32411	1,3	5,7	0,0	8,8	198	99	0.0206709420336	0.23209943611986905	0.091,0.176	0.0,0.0	0.134
32412	"ENSG00000181555.15"	"SETD2"	chr3	-	47129602	47129737	47127684	47127804	47139444	47139571	32412	24,22	0,0	12,13	1,0	198	99	1	1.0	1.0,1.0	0.857,1.0	0.072
32413	"ENSG00000181555.15"	"SETD2"	chr3	-	47147486	47147610	47144835	47144913	47155365	47155494	32413	19,23	0,1	8,4	0,0	198	99	1	1.0	1.0,0.92	1.0,1.0	-0.04
32415	"ENSG00000167685.10"	"ZNF444"	chr19	+	56653644	56653755	56652671	56652726	56657615	56657789	32415	0,2	3,0	0,0	0,1	198	99	1	1.0	0.0,1.0	NA,0.0	0.5
32419	"ENSG00000076650.2"	"GPATCH1"	chr19	+	33603391	33603519	33602629	33602808	33604672	33604809	32419	5,3	1,0	4,3	0,0	198	99	1	1.0	0.714,1.0	1.0,1.0	-0.143
32421	"ENSG00000119820.6"	"YIPF4"	chr2	+	32523302	32523380	32517245	32517417	32526450	32526564	32421	28,19	1,0	20,13	0,0	177	99	1	1.0	0.94,1.0	1.0,1.0	-0.03
32422	"ENSG00000143761.9"	"ARF1"	chr1	+	228284151	228284205	228270491	228270551	228284778	228284963	32422	2,0	4,1	0,0	1,0	153	99	1	1.0	0.244,0.0	0.0,NA	0.122
32441	"ENSG00000197980.7"	"LEKR1"	chr3	+	156570556	156570771	156547074	156547166	156606085	156606258	32441	0,1	1,0	3,3	0,0	198	99	0.101456445134	0.6692551874650918	0.0,1.0	1.0,1.0	-0.5
32442	"ENSG00000197980.7"	"LEKR1"	chr3	+	156570556	156570771	156547074	156547166	156638363	156638483	32442	0,1	1,0	3,3	0,0	198	99	0.101456445134	0.6692551874650918	0.0,1.0	1.0,1.0	-0.5
32444	"ENSG00000157193.10"	"LRP8"	chr1	-	53715051	53715228	53711216	53712728	53716361	53716534	32444	2,1	4,6	0,0	2,5	198	99	0.239380040773	1.0	0.2,0.077	0.0,0.0	0.139
32445	"ENSG00000157193.10"	"LRP8"	chr1	-	53722911	53723136	53720788	53720857	53723990	53724143	32445	5,7	2,0	10,12	2,0	198	99	0.797330520418	1.0	0.556,1.0	0.714,1.0	-0.079
32446	"ENSG00000157193.10"	"LRP8"	chr1	-	53723680	53723746	53722914	53723136	53723990	53724143	32446	0,1	4,3	1,0	5,6	165	99	1	1.0	0.0,0.167	0.107,0.0	0.03
32449	"ENSG00000157193.10"	"LRP8"	chr1	-	53738275	53738314	53736898	53737018	53741302	53741335	32449	1,0	4,0	1,1	3,2	138	99	1	1.0	0.152,NA	0.193,0.264	-0.077
32452	"ENSG00000157193.10"	"LRP8"	chr1	-	53742363	53742750	53741302	53741425	53746258	53746387	32452	7,1	4,1	0,3	5,4	198	99	0.0258486910263	0.2655771892564991	0.467,0.333	0.0,0.273	0.264
32453	"ENSG00000157193.10"	"LRP8"	chr1	-	53746258	53746387	53741302	53741425	53755238	53755361	32453	7,3	0,0	6,7	3,0	198	99	0.0489726456857	0.413492902021237	1.0,1.0	0.5,1.0	0.25
32455	"ENSG00000196396.5"	"PTPN1"	chr20	+	49194956	49195166	49191053	49191191	49195704	49195866	32455	32,26	0,0	78,47	1,0	198	99	1	1.0	1.0,1.0	0.975,1.0	0.012
32457	"ENSG00000100092.16"	"SH3BP1"	chr22	+	38037132	38037175	38035056	38035853	38037380	38037485	32457	0,0	1,0	2,1	0,0	142	99	1	1.0	0.0,NA	1.0,1.0	-1.0
32461	"ENSG00000150938.5"	"CRIM1"	chr2	+	36623756	36623930	36583068	36583766	36668400	36668643	32461	46,67	3,5	40,30	2,1	198	99	0.237753866012	1.0	0.885,0.87	0.909,0.938	-0.046
32462	"ENSG00000150938.5"	"CRIM1"	chr2	+	36668400	36668643	36623756	36623930	36669757	36669878	32462	77,89	0,1	55,37	0,0	198	99	1	1.0	1.0,0.978	1.0,1.0	-0.011
32463	"ENSG00000150938.5"	"CRIM1"	chr2	+	36691676	36691798	36669757	36669878	36704031	36704214	32463	87,82	3,0	33,28	1,0	198	99	0.661980830714	1.0	0.935,1.0	0.943,1.0	-0.004
32464	"ENSG00000150938.5"	"CRIM1"	chr2	+	36749234	36749456	36744469	36744685	36764494	36764689	32464	64,55	0,0	29,28	2,0	198	99	0.619274439538	1.0	1.0,1.0	0.879,1.0	0.06
32465	"ENSG00000150938.5"	"CRIM1"	chr2	+	36764494	36764689	36749234	36749456	36771518	36771641	32465	61,65	0,2	22,27	0,2	198	99	0.540460936512	1.0	1.0,0.942	1.0,0.871	0.035
32470	"ENSG00000163660.7"	"CCNL1"	chr3	-	156869517	156869719	156868070	156868170	156869965	156870030	32470	0,1	5,5	4,0	4,0	198	99	1	1.0	0.0,0.091	0.333,NA	-0.288
32471	"ENSG00000163660.7"	"CCNL1"	chr3	-	156874724	156874872	156870824	156870945	156876654	156876740	32471	14,24	1,2	6,7	1,0	198	99	0.11752820829	0.7391945677171288	0.875,0.857	0.75,1.0	-0.009
32472	"ENSG00000163660.7"	"CCNL1"	chr3	-	156874795	156874872	156870824	156870945	156876654	156876764	32472	6,16	1,2	2,1	1,0	176	99	0.071329317954	0.5322668464042529	0.771,0.818	0.529,1.0	0.03
32473	"ENSG00000163660.7"	"CCNL1"	chr3	-	156874799	156874872	156870824	156870945	156876654	156876764	32473	9,18	1,2	2,3	1,0	172	99	0.105910413795	0.6896585146212586	0.838,0.838	0.535,1.0	0.07
32474	"ENSG00000133818.8"	"RRAS2"	chr11	-	14329752	14329863	14317313	14317401	14380308	14380701	32474	0,1	15,6	0,0	11,0	198	99	1	1.0	0.0,0.077	0.0,NA	0.038
32476	"ENSG00000113732.4"	"ATP6V0E1"	chr5	+	172421777	172421825	172410759	172410967	172447240	172447370	32476	205,149	2,0	68,33	0,1	147	99	1	1.0	0.986,1.0	1.0,0.957	0.015
32477	"ENSG00000113732.4"	"ATP6V0E1"	chr5	+	172447240	172447370	172421777	172421825	172461401	172461895	32477	223,163	1,0	63,37	0,0	198	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
32481	"ENSG00000008869.7"	"HEATR5B"	chr2	-	37217790	37217942	37215788	37216002	37227728	37227956	32481	15,16	1,2	7,6	0,1	198	99	0.102764808775	0.6747856917657202	0.882,0.8	1.0,0.75	-0.034
32483	"ENSG00000008869.7"	"HEATR5B"	chr2	-	37306262	37306474	37304053	37304162	37310431	37310579	32483	8,17	0,0	5,15	1,0	198	99	1	1.0	1.0,1.0	0.714,1.0	0.143
32492	"ENSG00000131730.11"	"CKMT2"	chr5	+	80539860	80540024	80529142	80529196	80546931	80547103	32492	0,0	0,1	0,1	0,0	198	99	1	1.0	NA,0.0	NA,1.0	-1.0
32494	"ENSG00000131730.11"	"CKMT2"	chr5	+	80552733	80552819	80550801	80551033	80553551	80553675	32494	13,0	2,0	1,0	0,0	185	99	1	1.0	0.777,NA	1.0,NA	-0.223
32495	"ENSG00000218739.5"	"AC007390.5"	chr2	+	37425636	37425815	37423647	37423663	37426846	37426962	32495	1,0	2,4	0,0	1,0	198	99	1	1.0	0.2,0.0	0.0,NA	0.1
32496	"ENSG00000218739.5"	"AC007390.5"	chr2	+	37426846	37426962	37423630	37423663	37428190	37428235	32496	17,26	0,1	9,11	0,0	198	99	1	1.0	1.0,0.929	1.0,1.0	-0.035
32521	"ENSG00000163945.11"	"UVSSA"	chr4	+	1374428	1374535	1373834	1374018	1374667	1374776	32521	0,1	3,4	4,0	5,3	198	99	0.0370394903223	0.3396436499484987	0.0,0.111	0.286,0.0	-0.087
32525	"ENSG00000015475.14"	"BID"	chr22	-	18226568	18226779	18222114	18222254	18257146	18257258	32525	34,23	4,0	3,2	0,0	198	99	0.0410624902565	0.3637566617580951	0.81,1.0	1.0,1.0	-0.095
32526	"ENSG00000015475.14"	"BID"	chr22	-	18232870	18232940	18226568	18226779	18257146	18257178	32526	71,62	2,1	2,2	0,0	169	99	0.449466113316	1.0	0.954,0.973	1.0,1.0	-0.036
32528	"ENSG00000155545.15"	"MIER3"	chr5	-	56234122	56234165	56233404	56233525	56234709	56234798	32528	1,0	24,20	0,0	20,9	142	99	1	1.0	0.028,0.0	0.0,0.0	0.014
32531	"ENSG00000119636.11"	"CCDC176"	chr14	+	74489618	74489847	74486058	74486237	74495886	74495952	32531	0,4	1,1	1,0	1,0	198	99	1	1.0	0.0,0.667	0.333,NA	0.001
32532	"ENSG00000119636.11"	"CCDC176"	chr14	+	74500730	74500874	74495886	74495952	74507267	74507348	32532	3,5	1,0	2,1	0,0	198	99	1	1.0	0.6,1.0	1.0,1.0	-0.2
32537	"ENSG00000154814.9"	"OXNAD1"	chr3	+	16313651	16313828	16313165	16313229	16327848	16327955	32537	1,3	17,8	0,1	22,5	198	99	0.107301688585	0.6964706345779963	0.029,0.158	0.0,0.091	0.048
32538	"ENSG00000154814.9"	"OXNAD1"	chr3	+	16327848	16327955	16313165	16313229	16336362	16336504	32538	33,16	0,0	30,14	1,0	198	99	1	1.0	1.0,1.0	0.938,1.0	0.031
32543	"ENSG00000185272.9"	"RBM11"	chr21	+	15591873	15592046	15588450	15588603	15593417	15593490	32543	6,7	0,0	10,9	0,1	198	99	1	1.0	1.0,1.0	1.0,0.818	0.091
32544	"ENSG00000185272.9"	"RBM11"	chr21	+	15591883	15592046	15588474	15588603	15593417	15593490	32544	4,8	0,0	9,10	0,1	198	99	1	1.0	1.0,1.0	1.0,0.833	0.084
32549	"ENSG00000131778.13"	"CHD1L"	chr1	+	146740440	146740537	146739084	146739177	146747016	146747131	32549	22,9	0,1	11,4	0,0	196	99	1	1.0	1.0,0.82	1.0,1.0	-0.09
32552	"ENSG00000115159.11"	"GPD2"	chr2	+	157332609	157332719	157292900	157293025	157352555	157352727	32552	28,22	0,0	7,13	1,0	198	99	1	1.0	1.0,1.0	0.778,1.0	0.111
32555	"ENSG00000197006.9"	"METTL9"	chr16	+	21623965	21624156	21610796	21611219	21629185	21629330	32555	55,56	1,0	21,12	0,0	198	99	1	1.0	0.965,1.0	1.0,1.0	-0.018
32556	"ENSG00000197006.9"	"METTL9"	chr16	+	21623965	21624156	21611038	21611149	21629185	21629330	32556	33,36	1,0	7,4	0,0	198	99	1	1.0	0.943,1.0	1.0,1.0	-0.028
32557	"ENSG00000197006.9"	"METTL9"	chr16	+	21629185	21629395	21623965	21624156	21636251	21636435	32557	69,67	1,2	12,10	0,0	198	99	0.485028984459	1.0	0.972,0.944	1.0,1.0	-0.042
32558	"ENSG00000186160.4"	"CYP4Z1"	chr1	+	47564765	47564956	47560237	47560341	47571799	47571933	32558	1,0	0,0	0,2	0,1	198	99	1	1.0	1.0,NA	NA,0.5	0.5
32560	"ENSG00000221978.7"	"CCNL2"	chr1	-	1324005	1324123	1323333	1323445	1324329	1324427	32560	1,1	0,2	0,0	1,0	198	99	1	1.0	1.0,0.2	0.0,NA	0.6
32561	"ENSG00000221978.7"	"CCNL2"	chr1	-	1324005	1324123	1323333	1323445	1325609	1325751	32561	2,3	35,25	0,0	16,7	198	99	0.158210892344	0.8990678347912664	0.028,0.057	0.0,0.0	0.043
32562	"ENSG00000221978.7"	"CCNL2"	chr1	-	1324329	1324427	1323333	1323445	1325609	1325751	32562	0,2	35,25	2,0	16,7	197	99	0.441466008218	1.0	0.0,0.039	0.059,0.0	-0.01
32563	"ENSG00000221978.7"	"CCNL2"	chr1	-	1324329	1324427	1324005	1324123	1325609	1325751	32563	0,0	1,2	1,0	0,0	197	99	1	1.0	0.0,0.0	1.0,NA	-1.0
32564	"ENSG00000221978.7"	"CCNL2"	chr1	-	1326676	1326955	1326145	1326245	1328058	1328096	32564	2,3	0,0	2,0	0,1	198	99	0.101346779278	0.6692551874650918	1.0,1.0	1.0,0.0	0.5
32565	"ENSG00000221978.7"	"CCNL2"	chr1	-	1328058	1328183	1326145	1326245	1328775	1328840	32565	27,14	1,2	11,13	1,0	198	99	0.182255218647	0.9783168961248133	0.931,0.778	0.846,1.0	-0.069
32566	"ENSG00000221978.7"	"CCNL2"	chr1	-	1328169	1328183	1326145	1326245	1328775	1328840	32566	1,0	1,2	4,1	1,0	113	99	1.3679223938e-05	0.0012212074013043524	0.467,0.0	0.778,1.0	-0.655
32568	"ENSG00000142186.12"	"SCYL1"	chr11	+	65302697	65302853	65300162	65300276	65303423	65303612	32568	119,87	0,0	151,86	2,0	198	99	1	1.0	1.0,1.0	0.974,1.0	0.013
32569	"ENSG00000142186.12"	"SCYL1"	chr11	+	65305740	65305795	65305437	65305653	65305912	65306146	32569	97,67	2,0	108,90	1,2	154	99	0.608330535046	1.0	0.969,1.0	0.986,0.967	0.008
32581	"ENSG00000057935.9"	"MTA3"	chr2	+	42909540	42909729	42886902	42887002	42922904	42922979	32581	20,25	0,0	7,11	0,1	198	99	1	1.0	1.0,1.0	1.0,0.846	0.077
32594	"ENSG00000138050.10"	"THUMPD2"	chr2	-	39984387	39984508	39983028	39983100	39988470	39988558	32594	7,1	1,4	3,1	0,1	198	99	0.0087891319156	0.12932258147377285	0.778,0.111	1.0,0.333	-0.222
32595	"ENSG00000138050.10"	"THUMPD2"	chr2	-	39996040	39996233	39995563	39995641	39996849	39997259	32595	2,2	2,5	2,0	1,1	198	99	0.30632265351	1.0	0.333,0.167	0.5,0.0	0.0
32608	"ENSG00000165914.10"	"TTC7B"	chr14	-	91068349	91068544	91059829	91059970	91077085	91077183	32608	0,0	0,1	1,0	0,2	198	99	1	1.0	NA,0.0	1.0,0.0	-0.5
32612	"ENSG00000165914.10"	"TTC7B"	chr14	-	91196418	91196540	91161843	91161922	91211135	91211266	32612	5,5	0,2	2,5	0,0	198	99	0.513789782198	1.0	1.0,0.556	1.0,1.0	-0.222
32613	"ENSG00000174827.9"	"PDZK1"	chr1	+	145743262	145743333	145727724	145727749	145747041	145747253	32613	0,6	39,41	0,0	5,1	170	99	0.0858330770744	0.6041274174803561	0.0,0.079	0.0,0.0	0.04
32616	"ENSG00000143674.6"	"MLK4"	chr1	+	233482187	233482368	233463513	233464579	233489552	233489701	32616	4,5	1,0	10,14	0,0	198	99	1	1.0	0.667,1.0	1.0,1.0	-0.166
32618	"ENSG00000059573.4"	"ALDH18A1"	chr10	-	97402748	97402963	97397043	97397193	97413046	97413162	32618	160,106	0,0	79,26	1,0	198	99	1	1.0	1.0,1.0	0.975,1.0	0.012
32620	"ENSG00000130770.13"	"ATPIF1"	chr1	+	28562871	28562963	28562619	28562781	28564347	28564611	32620	317,348	0,0	98,71	0,1	191	99	1	1.0	1.0,1.0	1.0,0.974	0.013
32624	"ENSG00000099840.9"	"IZUMO4"	chr19	+	2098785	2098803	2098434	2098449	2099253	2099586	32624	1,0	0,1	0,1	0,0	117	99	1	1.0	1.0,0.0	NA,1.0	-0.5
32639	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41213206	41213381	41195026	41195087	41215198	41215342	32639	1,0	18,8	1,0	5,4	198	99	1	1.0	0.027,0.0	0.091,0.0	-0.032
32640	"ENSG00000178035.7"	"IMPDH2"	chr3	-	49063427	49063499	49062558	49062702	49063756	49063852	32640	13,7	213,160	4,4	77,52	171	99	0.775540075762	1.0	0.034,0.025	0.029,0.043	-0.006
32643	"ENSG00000131149.13"	"GSE1"	chr16	+	85667519	85667738	85646821	85647004	85682157	85682357	32643	7,4	8,3	4,6	2,2	198	99	0.165653645311	0.9272551304606398	0.304,0.4	0.5,0.6	-0.198
32645	"ENSG00000131149.13"	"GSE1"	chr16	+	85705787	85705915	85704600	85704704	85706010	85706499	32645	1,1	50,34	0,0	29,21	198	99	1	1.0	0.01,0.014	0.0,0.0	0.012
32647	"ENSG00000115239.17"	"GPR75-ASB3"	chr2	-	53992513	53992722	53977919	53978078	54013957	54013986	32647	2,4	0,3	5,3	0,3	198	99	0.937396606163	1.0	1.0,0.4	1.0,0.333	0.033
32654	"ENSG00000138078.11"	"PREPL"	chr2	-	44559597	44559795	44556075	44556251	44565489	44565675	32654	42,38	0,1	34,37	0,0	198	99	1	1.0	1.0,0.95	1.0,1.0	-0.025
32657	"ENSG00000138078.11"	"PREPL"	chr2	-	44586635	44586889	44573406	44573529	44588518	44588945	32657	3,2	21,27	1,0	14,23	198	99	0.0814698573139	0.5819758049413337	0.067,0.036	0.034,0.0	0.035
32658	"ENSG00000138078.11"	"PREPL"	chr2	-	44586635	44586889	44573406	44573529	44588662	44588944	32658	1,2	2,4	1,0	3,1	198	99	0.0678784835776	0.5140862734250761	0.2,0.2	0.143,0.0	0.129
32659	"ENSG00000138078.11"	"PREPL"	chr2	-	44586635	44587177	44573406	44573529	44588518	44588633	32659	1,3	21,27	1,0	14,23	198	99	0.276407591654	1.0	0.023,0.053	0.034,0.0	0.021
32662	"ENSG00000143919.10"	"CAMKMT"	chr2	+	44776693	44776867	44617379	44617444	44931421	44931482	32662	0,2	7,1	1,0	6,1	198	99	0.576319810762	1.0	0.0,0.5	0.077,0.0	0.211
32667	"ENSG00000171132.9"	"PRKCE"	chr2	+	46067518	46067690	45879539	45879587	46070138	46070202	32667	2,1	7,6	0,0	4,1	198	99	0.298428501084	1.0	0.125,0.077	0.0,0.0	0.101
32668	"ENSG00000171132.9"	"PRKCE"	chr2	+	46231680	46231777	46228542	46228685	46234600	46234800	32668	15,14	0,2	6,7	0,0	196	99	0.807694659991	1.0	1.0,0.78	1.0,1.0	-0.11
32669	"ENSG00000185813.6"	"PCYT2"	chr17	-	79863257	79863323	79862941	79863030	79863545	79863611	32669	66,55	1,3	29,28	0,0	165	99	0.213821717716	1.0	0.975,0.917	1.0,1.0	-0.054
32671	"ENSG00000185813.6"	"PCYT2"	chr17	-	79865079	79865133	79864635	79864774	79865429	79865474	32671	33,21	9,9	32,15	3,8	153	99	0.517493412992	1.0	0.703,0.602	0.873,0.548	-0.058
32675	"ENSG00000185813.6"	"PCYT2"	chr17	-	79867037	79867197	79866751	79866913	79867389	79867478	32675	2,2	22,20	12,4	10,10	198	99	0.000229148943485	0.010846803011666345	0.043,0.048	0.375,0.167	-0.226
32676	"ENSG00000185813.6"	"PCYT2"	chr17	-	79868776	79868891	79867389	79867478	79869142	79869253	32676	1,0	15,6	0,0	9,5	198	99	1	1.0	0.032,0.0	0.0,0.0	0.016
32678	"ENSG00000110768.7"	"GTF2H1"	chr11	+	18345782	18345843	18344093	18344287	18354606	18354775	32678	0,2	10,12	0,0	5,3	160	99	0.490501266176	1.0	0.0,0.093	0.0,0.0	0.046
32683	"ENSG00000110768.7"	"GTF2H1"	chr11	+	18382161	18382254	18380071	18380187	18387329	18387445	32683	27,23	0,1	2,5	0,0	192	99	1	1.0	1.0,0.922	1.0,1.0	-0.039
32688	"ENSG00000165119.14"	"HNRNPK"	chr9	-	86588816	86588888	86588200	86588314	86589431	86589504	32688	270,274	7,14	82,80	3,1	171	99	0.156275316987	0.8921881085772069	0.957,0.919	0.941,0.979	-0.022
32689	"ENSG00000165119.14"	"HNRNPK"	chr9	-	86590376	86590420	86589431	86589504	86591909	86591966	32689	373,351	1,0	87,84	0,0	143	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
32690	"ENSG00000144741.13"	"SLC25A26"	chr3	+	66286967	66287124	66271167	66271553	66293626	66293736	32690	3,7	1,0	6,0	1,0	198	99	1	1.0	0.6,1.0	0.75,NA	0.05
32691	"ENSG00000144741.13"	"SLC25A26"	chr3	+	66293626	66293736	66271437	66271553	66312474	66312579	32691	9,6	0,0	4,2	1,0	198	99	1	1.0	1.0,1.0	0.667,1.0	0.166
32692	"ENSG00000144741.13"	"SLC25A26"	chr3	+	66354876	66354961	66313755	66313803	66396787	66396832	32692	1,0	4,5	0,0	5,2	184	99	1	1.0	0.119,0.0	0.0,0.0	0.059
32693	"ENSG00000144741.13"	"SLC25A26"	chr3	+	66396787	66396832	66313755	66313803	66413283	66413353	32693	8,6	0,0	6,9	0,1	144	99	1	1.0	1.0,1.0	1.0,0.861	0.07
32698	"ENSG00000143442.17"	"POGZ"	chr1	-	151380884	151381057	151380575	151380716	151381169	151381304	32698	7,8	0,1	14,12	0,0	198	99	1	1.0	1.0,0.8	1.0,1.0	-0.1
32702	"ENSG00000143442.17"	"POGZ"	chr1	-	151413403	151413562	151403141	151403317	151414556	151414681	32702	14,18	0,1	21,5	0,1	198	99	1	1.0	1.0,0.9	1.0,0.714	0.093
32703	"ENSG00000143442.17"	"POGZ"	chr1	-	151423385	151423523	151414556	151414681	151427437	151427673	32703	0,0	1,0	1,0	1,0	198	99	1	1.0	0.0,NA	0.333,NA	-0.333
32706	"ENSG00000184182.14"	"UBE2F"	chr2	+	238881733	238881867	238875468	238875774	238925207	238925275	32706	10,19	0,1	10,7	0,0	198	99	1	1.0	1.0,0.905	1.0,1.0	-0.047
32714	"ENSG00000184182.14"	"UBE2F"	chr2	+	238925174	238925275	238903385	238903451	238933982	238934053	32714	9,7	1,1	9,2	2,0	198	99	0.584357651056	1.0	0.818,0.778	0.692,1.0	-0.048
32715	"ENSG00000184182.14"	"UBE2F"	chr2	+	238925207	238925275	238903385	238903451	238933982	238934053	32715	39,17	1,1	18,8	2,0	167	99	0.473168724335	1.0	0.959,0.91	0.842,1.0	0.013
32716	"ENSG00000184182.14"	"UBE2F"	chr2	+	238933982	238934053	238925174	238925275	238939196	238939236	32716	36,19	0,1	20,10	0,0	170	99	1	1.0	1.0,0.917	1.0,1.0	-0.041
32719	"ENSG00000114744.4"	"COMMD2"	chr3	-	149468043	149468169	149459176	149459505	149468464	149468638	32719	8,5	24,39	3,0	14,7	198	99	0.156720703665	0.8940515555233036	0.143,0.06	0.097,0.0	0.053
32723	"ENSG00000116127.13"	"ALMS1"	chr2	+	73635749	73635875	73612885	73613320	73646250	73646446	32723	0,2	7,1	0,3	1,1	198	99	0.417165542672	1.0	0.0,0.5	0.0,0.6	-0.05
32729	"ENSG00000116062.10"	"MSH6"	chr2	+	48033590	48033790	48033342	48033497	48033917	48034084	32729	43,28	0,0	20,6	2,0	198	99	0.643609576188	1.0	1.0,1.0	0.833,1.0	0.084
32730	"ENSG00000169599.8"	"NFU1"	chr2	-	69626370	69626514	69623251	69623422	69627495	69627670	32730	0,1	16,16	0,0	7,3	198	99	1	1.0	0.0,0.03	0.0,0.0	0.015
32732	"ENSG00000169599.8"	"NFU1"	chr2	-	69650713	69650849	69646669	69646736	69659033	69659137	32732	24,22	0,1	8,4	1,0	198	99	1	1.0	1.0,0.917	0.8,1.0	0.058
32736	"ENSG00000165695.5"	"AK8"	chr9	-	135742290	135742340	135739051	135739165	135750501	135750586	32736	3,6	0,0	9,1	0,1	149	99	1	1.0	1.0,1.0	1.0,0.399	0.3
32740	"ENSG00000162869.11"	"PPP1R21"	chr2	+	48718156	48718309	48713769	48713897	48722817	48722910	32740	12,7	1,0	9,20	1,0	198	99	1	1.0	0.857,1.0	0.818,1.0	0.019
32742	"ENSG00000162869.11"	"PPP1R21"	chr2	+	48732702	48732735	48725631	48725874	48734407	48734524	32742	20,4	0,1	20,10	1,0	132	99	1	1.0	1.0,0.75	0.938,1.0	-0.094
32743	"ENSG00000236008.1"	"AC011747.4"	chr2	-	8720040	8720177	8718699	8718841	8723846	8723922	32743	1,1	0,0	1,0	2,0	198	99	1	1.0	1.0,1.0	0.2,NA	0.8
32747	"ENSG00000033327.8"	"GAB2"	chr11	-	77961202	77961446	77937510	77938097	77991646	77991947	32747	5,6	2,0	4,6	0,0	198	99	0.509567201534	1.0	0.556,1.0	1.0,1.0	-0.222
32765	"ENSG00000115392.7"	"FANCL"	chr2	-	58421363	58421408	58392858	58393009	58425728	58425797	32765	0,1	3,5	0,0	3,2	144	99	1	1.0	0.0,0.121	0.0,0.0	0.06
32767	"ENSG00000115392.7"	"FANCL"	chr2	-	58449076	58449177	58431264	58431361	58468352	58468507	32767	6,4	1,2	2,3	0,0	198	99	0.0214026342798	0.23710921143631683	0.75,0.5	1.0,1.0	-0.375
32768	"ENSG00000115392.7"	"FANCL"	chr2	-	58453862	58453919	58449076	58449177	58456948	58456950	32768	6,11	4,0	3,1	1,0	156	99	0.0376104855852	0.34303386627125876	0.488,1.0	0.656,1.0	-0.084
32771	"ENSG00000145012.8"	"LPP"	chr3	+	187943192	187943315	187871071	187871151	188123899	188124048	32771	1,6	2,0	0,1	0,0	198	99	1	1.0	0.2,1.0	NA,1.0	-0.4
32773	"ENSG00000145012.8"	"LPP"	chr3	+	187943192	187943315	187871662	187871809	188123899	188124048	32773	3,5	1,0	0,3	0,0	198	99	1	1.0	0.6,1.0	NA,1.0	-0.2
32781	"ENSG00000145012.8"	"LPP"	chr3	+	188123899	188124101	187871659	187871809	188202379	188202383	32781	5,13	4,0	1,4	0,0	198	99	0.00796324349893	0.1205682649266818	0.385,1.0	1.0,1.0	-0.307
32787	"ENSG00000257482.3"	"ZNF727"	chr7	+	63529891	63529987	63529268	63529395	63537653	63538927	32787	7,7	1,0	9,2	0,0	195	99	1	1.0	0.78,1.0	1.0,1.0	-0.11
32793	"ENSG00000241978.5"	"AKAP2"	chr9	+	112918598	112918777	112898406	112900819	112930678	112930686	32793	3,5	3,1	5,2	1,0	198	99	0.000645206296425	0.021797851936083825	0.333,0.714	0.714,1.0	-0.334
32794	"ENSG00000241978.5"	"AKAP2"	chr9	+	112918598	112918777	112910807	112910983	112930678	112930686	32794	0,3	2,0	3,0	0,0	198	99	1	1.0	0.0,1.0	1.0,NA	-0.5
