ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1969	"ENSG00000240344.4"	"PPIL3"	chr2	-	201747064	201747158	201749984	201750066	201746143	201746211	201750420	201750495	1969	2,0	28,12	2,0	10,7	181	193	0.667821889143	1.0	0.071,0.0	0.176,0.0	-0.052
1970	"ENSG00000240344.4"	"PPIL3"	chr2	-	201747064	201747158	201749984	201750090	201746143	201746211	201750420	201750495	1970	3,1	28,12	4,0	10,7	198	193	0.715068439978	1.0	0.095,0.075	0.281,0.0	-0.056
1971	"ENSG00000113790.6"	"EHHADH"	chr3	-	184935923	184936028	184947219	184947331	184922203	184922545	184953077	184953250	1971	26,9	15,16	10,3	17,5	198	198	0.233761950557	0.6498025649411845	0.634,0.36	0.37,0.375	0.124
1972	"ENSG00000058056.4"	"USP13"	chr3	+	179408028	179408089	179418795	179418917	179399665	179399791	179424721	179424864	1972	6,1	5,6	0,1	6,2	160	198	0.00360546221018	0.04354528065915673	0.598,0.171	0.0,0.382	0.194
1980	"ENSG00000120860.6"	"CCDC53"	chr12	-	102443966	102444069	102444295	102444417	102439831	102439897	102455025	102455124	1980	0,0	7,3	3,0	4,1	198	198	0.0631582451308	0.3171494674847699	0.0,0.0	0.429,0.0	-0.214
1985	"ENSG00000087842.6"	"PIR"	chrX	-	15425627	15425672	15444028	15444113	15415570	15415653	15473970	15474177	1985	7,7	7,4	15,13	8,8	184	144	0.547730687264	1.0	0.439,0.578	0.595,0.56	-0.069
1986	"ENSG00000153310.14"	"FAM49B"	chr8	-	130874474	130874580	130883620	130883742	130867856	130867993	130915557	130915596	1986	3,3	37,45	8,3	47,27	198	198	0.141476253977	0.5030665782278605	0.075,0.062	0.145,0.1	-0.054
1987	"ENSG00000153310.14"	"FAM49B"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130908917	130909100	1987	0,0	37,21	0,1	21,12	182	182	1	1.0	0.0,0.0	0.0,0.077	-0.038
1988	"ENSG00000153310.14"	"FAM49B"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130915557	130915596	1988	2,3	66,47	0,1	51,24	182	182	0.109172883339	0.42604793748729525	0.029,0.06	0.0,0.04	0.024
1994	"ENSG00000153310.14"	"FAM49B"	chr8	-	130892621	130892704	130908917	130909100	130891634	130891717	130915557	130915596	1994	0,0	3,4	0,1	0,0	198	182	1	1.0	0.0,0.0	NA,1.0	-1.0
1995	"ENSG00000153310.14"	"FAM49B"	chr8	-	130892621	130892704	130908994	130909100	130891634	130891717	130915557	130915596	1995	0,2	3,4	1,1	0,0	198	182	3.00611968651e-09	2.105786840400255e-06	0.0,0.315	1.0,1.0	-0.843
1998	"ENSG00000153310.14"	"FAM49B"	chr8	-	130916744	130916831	130924715	130924761	130915557	130915596	130983188	130983241	1998	1,0	15,19	0,0	23,15	145	186	1	1.0	0.079,0.0	0.0,0.0	0.04
1999	"ENSG00000153310.14"	"FAM49B"	chr8	-	130924605	130924663	130924715	130924761	130916744	130916831	130983188	130983241	1999	2,0	0,0	5,0	0,1	145	157	1	1.0	1.0,NA	1.0,0.0	0.5
2005	"ENSG00000177853.10"	"ZNF518A"	chr10	+	97911172	97911323	97915082	97915155	97893312	97893405	97915680	97915804	2005	0,0	2,0	3,0	0,1	198	172	1	1.0	0.0,NA	1.0,0.0	-0.5
2007	"ENSG00000145495.10"	"MARCH6"	chr5	+	10415584	10415781	10417381	10417516	10414544	10414614	10423846	10423947	2007	1,0	32,30	1,1	24,27	198	198	0.954534505525	1.0	0.03,0.0	0.04,0.036	-0.023
2008	"ENSG00000145495.10"	"MARCH6"	chr5	+	10415599	10415781	10417381	10417516	10414544	10414614	10423846	10423936	2008	37,57	32,30	53,52	24,27	198	198	0.247775295105	0.6701412904287741	0.536,0.655	0.688,0.658	-0.078
2009	"ENSG00000145495.10"	"MARCH6"	chr5	+	10417381	10417516	10423846	10423936	10415599	10415781	10426501	10426634	2009	53,52	32,29	48,43	43,32	198	189	0.14970566608	0.5148441736480851	0.613,0.631	0.516,0.562	0.083
2012	"ENSG00000113494.12"	"PRLR"	chr5	-	35072676	35072846	35089652	35089765	35070225	35070367	35118162	35118224	2012	615,531	440,407	62,45	59,35	198	198	0.362398286026	0.8405960243748775	0.583,0.566	0.512,0.562	0.037
2013	"ENSG00000113494.12"	"PRLR"	chr5	-	35089652	35089765	35118162	35118224	35072676	35072846	35230369	35230794	2013	456,435	13,7	44,50	2,2	161	198	0.541921872009	1.0	0.977,0.987	0.964,0.968	0.016
2014	"ENSG00000157181.10"	"C1orf27"	chr1	+	186352153	186352288	186355119	186355215	186348898	186349016	186357573	186357680	2014	50,32	15,25	21,8	12,10	198	195	0.315866350781	0.7723014964121833	0.767,0.558	0.633,0.441	0.126
2015	"ENSG00000075151.15"	"EIF4G3"	chr1	-	21267983	21268823	21276495	21276604	21231375	21231464	21295966	21296089	2015	2,4	4,10	4,2	11,4	198	198	0.946520462423	1.0	0.333,0.286	0.267,0.333	0.009
2020	"ENSG00000177058.7"	"SLC38A9"	chr5	-	54968390	54968523	54993673	54993820	54965585	54965707	55007279	55007327	2020	12,12	13,15	11,8	10,9	198	198	0.717410114009	1.0	0.48,0.444	0.524,0.471	-0.036
2021	"ENSG00000177058.7"	"SLC38A9"	chr5	-	54998566	54998722	55000149	55000262	54993673	54993820	55007279	55007327	2021	4,2	1,1	2,2	0,1	198	198	0.421065664898	0.886805245611509	0.8,0.667	1.0,0.667	-0.1
2022	"ENSG00000168724.10"	"DNAJC21"	chr5	+	34941200	34941288	34944971	34945130	34938962	34939114	34945865	34945908	2022	18,25	9,22	6,22	10,4	187	198	0.676811257979	1.0	0.679,0.546	0.388,0.853	-0.008
2023	"ENSG00000123066.3"	"MED13L"	chr12	-	116549232	116549317	116675272	116675510	116534473	116534557	116714864	116715143	2023	44,45	107,118	31,41	117,106	198	184	0.327031457672	0.7918697998734767	0.276,0.262	0.198,0.264	0.038
2024	"ENSG00000149925.12"	"ALDOA"	chr16	+	30077196	30077248	30078205	30078359	30075744	30075826	30078554	30078687	2024	216,230	4,2	55,46	2,9	151	198	0.000177852116719	0.004701549189111679	0.986,0.993	0.973,0.87	0.068
2027	"ENSG00000173418.7"	"NAA20"	chr20	+	20006312	20006411	20007427	20007563	19998002	19998093	20013151	20013297	2027	0,1	122,110	0,0	49,29	198	198	1	1.0	0.0,0.009	0.0,0.0	0.004
2028	"ENSG00000173418.7"	"NAA20"	chr20	+	20007427	20007563	20013151	20013297	20006320	20006411	20013745	20014273	2028	63,72	171,132	44,20	56,48	198	198	0.301839444759	0.7497820250130479	0.269,0.353	0.44,0.294	-0.056
2029	"ENSG00000172262.7"	"ZNF131"	chr5	+	43139266	43139411	43161350	43162033	43123310	43123412	43173419	43173550	2029	16,13	4,13	14,14	3,2	198	198	0.0444651109407	0.2542820977114093	0.8,0.5	0.824,0.875	-0.199
2030	"ENSG00000132334.12"	"PTPRE"	chr10	+	129854386	129854477	129859202	129859279	129847793	129847930	129859942	129859979	2030	2,0	0,0	4,0	0,3	190	176	1	1.0	1.0,NA	1.0,0.0	0.5
2031	"ENSG00000066468.16"	"FGFR2"	chr10	-	123274630	123274833	123279492	123279683	123263303	123263455	123298105	123298229	2031	33,27	22,23	10,13	11,10	198	198	0.610682550756	1.0	0.6,0.54	0.476,0.565	0.05
2032	"ENSG00000066468.16"	"FGFR2"	chr10	-	123276832	123276977	123278195	123278343	123274630	123274833	123279492	123279683	2032	43,41	0,0	16,8	2,0	198	198	0.504161251334	0.980188687498691	1.0,1.0	0.889,1.0	0.055
2033	"ENSG00000066468.16"	"FGFR2"	chr10	-	123310803	123310973	123324015	123324093	123298105	123298229	123353222	123353481	2033	9,1	16,30	4,0	11,7	177	198	0.69099914134	1.0	0.386,0.036	0.289,0.0	0.067
2034	"ENSG00000134352.15"	"IL6ST"	chr5	-	55248077	55248179	55250637	55250820	55247756	55247903	55251852	55252063	2034	53,30	72,58	25,16	43,19	198	198	0.891442747366	1.0	0.424,0.341	0.368,0.457	-0.03
2035	"ENSG00000175581.9"	"MRPL48"	chr11	+	73519357	73519395	73536752	73536841	73516071	73516124	73555851	73556021	2035	3,0	21,22	2,1	1,1	137	188	0.00544552383115	0.060072274704261026	0.164,0.0	0.733,0.578	-0.574
2037	"ENSG00000175581.9"	"MRPL48"	chr11	+	73536752	73536841	73555851	73556021	73519357	73519395	73574216	73574306	2037	29,21	3,0	8,5	0,0	188	198	0.686832645752	1.0	0.911,1.0	1.0,1.0	-0.044
2038	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70245146	70245263	70259264	70259387	70223817	70224020	70278334	70278437	2038	1,0	0,0	1,2	1,2	198	198	1	1.0	1.0,NA	0.5,0.5	0.5
2040	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70286774	70286812	70310638	70310819	70278334	70278437	70312678	70312756	2040	0,0	1,0	4,1	2,0	198	137	1	1.0	0.0,NA	0.581,1.0	-0.79
2041	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70286774	70286812	70310669	70310819	70278334	70278437	70312678	70312756	2041	0,0	1,0	4,1	2,0	198	137	1	1.0	0.0,NA	0.581,1.0	-0.79
2042	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70286774	70286812	70310638	70310819	70282845	70283042	70312678	70312756	2042	0,0	1,0	4,1	0,1	198	137	1	1.0	0.0,NA	1.0,0.409	-0.705
2046	"ENSG00000120992.13"	"LYPLA1"	chr8	-	54974813	54974884	54975887	54975935	54967619	54967693	54978307	54978373	2046	34,29	57,70	15,9	18,5	147	170	0.0490377303515	0.27092642899654373	0.408,0.324	0.491,0.675	-0.217
2047	"ENSG00000120992.13"	"LYPLA1"	chr8	-	54975887	54975935	54978307	54978373	54974813	54974884	55013467	55013499	2047	56,52	23,32	25,6	12,3	165	147	0.871225294785	1.0	0.684,0.591	0.65,0.641	-0.008
2048	"ENSG00000114120.7"	"SLC25A36"	chr3	+	140685189	140685276	140685775	140685878	140681968	140682069	140689768	140689835	2048	2,1	1,1	1,0	2,0	186	198	1	1.0	0.68,0.516	0.347,NA	0.251
2049	"ENSG00000114120.7"	"SLC25A36"	chr3	+	140685189	140685276	140685841	140685878	140681968	140682069	140689768	140689835	2049	2,1	0,1	1,0	1,0	186	136	1	1.0	1.0,0.422	0.422,NA	0.289
2050	"ENSG00000187239.12"	"FNBP1"	chr9	-	132678244	132678259	132686122	132686275	132671168	132671278	132687238	132687436	2050	5,5	1,0	1,3	0,0	198	114	1	1.0	0.742,1.0	1.0,1.0	-0.129
2051	"ENSG00000188647.8"	"PTAR1"	chr9	-	72333565	72333600	72338241	72338546	72333053	72333484	72347054	72347268	2051	6,9	1,0	3,0	0,1	198	134	1	1.0	0.802,1.0	1.0,0.0	0.401
2054	"ENSG00000112851.10"	"ERBB2IP"	chr5	+	65364704	65364848	65367996	65368119	65349233	65350779	65370851	65371058	2054	3,0	4,3	2,0	0,3	198	198	0.867877477207	1.0	0.429,0.0	1.0,0.0	-0.285
2055	"ENSG00000112851.10"	"ERBB2IP"	chr5	+	65370851	65371058	65372143	65372236	65349233	65350779	65372702	65372777	2055	13,27	16,16	16,11	6,3	198	192	0.0402311977775	0.24254130543971283	0.441,0.621	0.721,0.78	-0.219
2056	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99504485	99504672	99496877	99497078	99508025	99508121	2056	4,2	13,9	9,8	30,7	198	198	0.193114787569	0.5805875909531524	0.235,0.182	0.231,0.533	-0.174
2057	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99502850	99502921	99496882	99497078	99504485	99504672	2057	4,2	14,8	10,8	7,7	198	170	0.00286583018187	0.03717618597036917	0.197,0.177	0.551,0.495	-0.336
2058	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99514483	99514615	99517021	99517068	99512794	99512939	99517398	99517480	2058	2,2	16,12	0,0	24,12	198	146	0.0548244962674	0.28875608748356163	0.084,0.109	0.0,0.0	0.097
2060	"ENSG00000153044.5"	"CENPH"	chr5	+	68491543	68491618	68492879	68492936	68490473	68490522	68498332	68498396	2060	8,12	7,8	1,0	0,0	174	156	1	1.0	0.506,0.574	1.0,NA	-0.46
2061	"ENSG00000119977.16"	"TCTN3"	chr10	-	97444255	97444381	97446251	97446287	97443278	97443386	97446800	97446916	2061	24,8	36,26	6,7	13,12	135	198	0.892428132224	1.0	0.494,0.311	0.404,0.461	-0.03
2063	"ENSG00000152942.14"	"RAD17"	chr5	+	68667860	68668044	68669656	68669914	68666861	68666998	68670454	68670538	2063	0,1	4,13	1,2	10,5	198	198	0.162652914223	0.5324222729589322	0.0,0.071	0.091,0.286	-0.153
2064	"ENSG00000100124.8"	"ANKRD54"	chr22	-	38228964	38229116	38229165	38229213	38228643	38228751	38229690	38229762	2064	9,11	20,15	1,1	2,6	147	198	0.0615655417509	0.3118305569521278	0.377,0.497	0.402,0.183	0.145
2066	"ENSG00000255526.2"	"NEDD8-MDP1"	chr14	-	24684942	24685003	24686391	24686429	24684757	24684868	24687338	24687421	2066	36,25	4,2	12,3	4,2	137	160	0.0702360271639	0.3335616069716064	0.913,0.936	0.778,0.637	0.217
2067	"ENSG00000214944.5"	"ARHGEF28"	chr5	+	73193786	73193918	73197008	73197109	73190217	73190400	73200046	73200085	2067	1,0	1,0	2,4	7,2	198	198	1	1.0	0.5,NA	0.222,0.667	0.055
2068	"ENSG00000198780.7"	"FAM169A"	chr5	-	74109664	74109844	74130250	74130422	74100980	74101109	74134789	74134875	2068	1,1	3,4	1,1	2,8	198	198	0.854957745646	1.0	0.25,0.2	0.333,0.111	0.003
2070	"ENSG00000122884.8"	"P4HA1"	chr10	-	74803644	74803715	74804738	74804809	74790024	74790128	74806682	74806859	2070	9,9	11,17	7,4	3,2	170	170	0.0266283496264	0.1837749646629872	0.45,0.346	0.7,0.667	-0.285
2073	"ENSG00000250802.2"	"ZBED3-AS1"	chr5	+	76396060	76396216	76401480	76401514	76394479	76394572	76414144	76414346	2073	0,1	0,1	1,0	0,0	198	133	1	1.0	NA,0.402	1.0,NA	-0.598
2074	"ENSG00000174574.11"	"AKIRIN1"	chr1	+	39463842	39463983	39466643	39466778	39456959	39457272	39469018	39469090	2074	5,11	9,2	16,8	19,12	198	198	0.266421658355	0.6899385274590665	0.357,0.846	0.457,0.4	0.173
2080	"ENSG00000113391.12"	"FAM172A"	chr5	-	93217175	93217394	93294481	93294673	93159853	93159973	93300162	93300228	2080	9,5	5,5	10,1	1,1	198	198	0.0213058684949	0.15793397757330638	0.643,0.5	0.909,0.5	-0.133
2081	"ENSG00000113391.12"	"FAM172A"	chr5	-	93217175	93217394	93300162	93300228	93159853	93159973	93386435	93386536	2081	3,4	6,5	3,0	1,2	165	198	0.7102343492	1.0	0.375,0.49	0.783,0.0	0.041
2082	"ENSG00000113391.12"	"FAM172A"	chr5	-	93300162	93300228	93386435	93386536	93217175	93217394	93388830	93388932	2082	14,18	0,0	5,6	1,0	198	165	1	1.0	1.0,1.0	0.806,1.0	0.097
2083	"ENSG00000196776.10"	"CD47"	chr3	-	107768465	107768498	107769424	107769449	107765925	107766139	107770785	107770817	2083	21,16	2,9	13,8	2,0	124	132	0.0187309340848	0.14826010538307796	0.918,0.654	0.874,1.0	-0.151
2084	"ENSG00000145687.11"	"SSBP2"	chr5	-	80785068	80785128	80809446	80809536	80770314	80770381	80911291	80911376	2084	5,12	9,6	44,33	22,7	189	159	0.09747589279	0.3950398247434292	0.319,0.627	0.627,0.799	-0.24
2086	"ENSG00000116001.11"	"TIA1"	chr2	-	70455475	70455594	70456190	70456223	70454866	70454954	70456395	70456450	2086	16,20	5,2	6,3	1,0	132	198	0.021067199837	0.15793397757330638	0.828,0.938	0.9,1.0	-0.067
2088	"ENSG00000164180.9"	"TMEM161B"	chr5	-	87517490	87517577	87521585	87521683	87516379	87516536	87524261	87524345	2088	9,9	2,0	13,6	0,0	197	186	0.930250664462	1.0	0.809,1.0	1.0,1.0	-0.095
2093	"ENSG00000153113.19"	"CAST"	chr5	+	96063192	96063234	96064856	96064913	96058342	96058402	96065315	96065429	2093	30,19	12,20	10,31	12,13	141	156	0.992598317176	1.0	0.734,0.512	0.48,0.725	0.02
2095	"ENSG00000085552.12"	"IGSF9"	chr1	-	159900927	159901051	159901242	159901393	159900481	159900657	159901601	159901718	2095	3,2	1,4	0,1	6,7	198	198	0.000436377649194	0.009552579476887407	0.75,0.333	0.0,0.125	0.479
2096	"ENSG00000063761.11"	"ADCK1"	chr14	+	78325418	78325622	78353433	78353592	78288777	78288861	78365442	78365601	2096	2,3	3,3	7,0	1,1	198	198	0.849058271635	1.0	0.4,0.5	0.875,0.0	0.013
2098	"ENSG00000164221.8"	"CCDC112"	chr5	-	114605399	114605495	114606909	114607323	114604578	114604697	114610912	114611303	2098	8,3	1,1	14,2	8,5	198	195	0.00649370517401	0.06917354428999864	0.887,0.747	0.633,0.283	0.359
2099	"ENSG00000121753.8"	"BAI2"	chr1	-	32208438	32208603	32209793	32209958	32207653	32207818	32210248	32210332	2099	3,3	5,2	6,0	3,4	198	198	0.50720567072	0.9802866469483573	0.375,0.6	0.667,0.0	0.154
2102	"ENSG00000103351.8"	"CLUAP1"	chr16	+	3556330	3556415	3558288	3558468	3554719	3554831	3562382	3562478	2102	3,8	8,12	4,7	8,9	184	198	0.750236910994	1.0	0.288,0.418	0.35,0.456	-0.05
2108	"ENSG00000119048.3"	"UBE2B"	chr5	+	133712359	133712385	133716409	133716499	133710073	133710154	133724015	133724104	2108	8,7	13,16	4,7	9,12	125	189	0.967725302445	1.0	0.482,0.398	0.402,0.469	0.005
2109	"ENSG00000113648.12"	"H2AFY"	chr5	-	134686512	134686603	134688635	134688735	134681657	134681747	134696186	134696297	2109	293,229	20,32	77,67	24,16	198	190	9.24798748366e-05	0.002971428350133978	0.934,0.873	0.755,0.801	0.125
2110	"ENSG00000113648.12"	"H2AFY"	chr5	-	134688635	134688735	134696186	134696297	134681657	134681747	134705095	134705293	2110	72,65	161,133	29,11	52,29	198	198	0.972110932858	1.0	0.309,0.328	0.358,0.275	0.002
2111	"ENSG00000113648.12"	"H2AFY"	chr5	-	134688635	134688735	134696186	134696470	134681657	134681747	134705095	134705293	2111	0,1	161,133	0,0	52,29	198	198	1	1.0	0.0,0.007	0.0,0.0	0.004
2112	"ENSG00000089234.11"	"BRAP"	chr12	-	112119440	112119639	112120949	112121111	112116954	112117144	112123514	112123790	2112	15,9	6,8	8,8	6,2	198	198	0.68120402288	1.0	0.714,0.529	0.571,0.8	-0.064
2114	"ENSG00000137478.10"	"FCHSD2"	chr11	-	72712034	72712179	72726853	72726930	72700008	72700142	72794739	72794785	2114	1,2	6,3	7,5	3,1	176	198	0.00229739569675	0.032380971723405	0.158,0.429	0.724,0.849	-0.493
2115	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661503	137661593	137661709	137661743	137654907	137655063	137664172	137664218	2115	5,3	3,4	0,0	0,1	133	189	1	1.0	0.703,0.516	NA,0.0	0.609
2116	"ENSG00000170445.8"	"HARS"	chr5	-	140057492	140057600	140062684	140062804	140057239	140057338	140070439	140070529	2116	33,24	40,51	23,17	58,28	198	198	0.34901358295	0.8245666605614671	0.452,0.32	0.284,0.378	0.055
2121	"ENSG00000197948.6"	"FCHSD1"	chr5	-	141021963	141022070	141022567	141022655	141021268	141021324	141023784	141024005	2121	6,4	0,1	1,2	0,1	187	198	1	1.0	1.0,0.809	1.0,0.679	0.065
2122	"ENSG00000013561.13"	"RNF14"	chr5	+	141354368	141354520	141357867	141358395	141353147	141353307	141359687	141359916	2122	10,12	67,51	7,1	48,17	198	198	0.215734752462	0.6219020333318148	0.13,0.19	0.127,0.056	0.069
2125	"ENSG00000133706.13"	"LARS"	chr5	-	145543872	145544034	145547690	145547828	145539936	145540049	145551472	145551553	2125	55,58	27,36	26,31	4,7	198	198	0.00132006856696	0.02255385441842634	0.671,0.617	0.867,0.816	-0.197
2126	"ENSG00000133706.13"	"LARS"	chr5	-	145547690	145547828	145551472	145551553	145543872	145544034	145552249	145552337	2126	57,65	18,23	26,22	3,10	180	198	0.448984854641	0.9169501185889811	0.777,0.757	0.905,0.708	-0.039
2127	"ENSG00000214510.5"	"SPINK13"	chr5	+	147650326	147650475	147653906	147653947	147649602	147649705	147661666	147661794	2127	20,14	26,30	0,0	1,0	198	140	1	1.0	0.352,0.248	0.0,NA	0.3
2130	"ENSG00000197043.9"	"ANXA6"	chr5	-	150502477	150502572	150505962	150506041	150501707	150501821	150507741	150507800	2130	356,250	379,259	71,47	68,49	178	194	0.741170197529	1.0	0.506,0.513	0.532,0.511	-0.012
2135	"ENSG00000164574.11"	"GALNT10"	chr5	+	153709131	153709298	153755836	153756022	153677500	153677639	153760007	153760191	2135	41,13	17,22	22,22	30,30	198	198	0.261290173203	0.6828199605744001	0.707,0.371	0.423,0.423	0.116
2137	"ENSG00000183117.13"	"CSMD1"	chr8	-	2954370	2954559	2964049	2964163	2949037	2949184	2965239	2965320	2137	3,2	1,0	7,10	9,3	198	198	0.00251520176169	0.03402196997007491	0.75,1.0	0.438,0.769	0.271
2139	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238376	154242766	154242955	154237821	154238085	154244751	154244945	2139	6,4	18,16	2,0	16,3	198	198	0.0212666065992	0.15793397757330638	0.25,0.2	0.111,0.0	0.17
2140	"ENSG00000155508.9"	"CNOT8"	chr5	+	154244751	154244945	154250220	154250382	154242766	154242955	154251289	154251434	2140	19,16	18,12	16,4	25,17	198	198	0.0211066496086	0.15793397757330638	0.514,0.571	0.39,0.19	0.252
2143	"ENSG00000135847.5"	"ACBD6"	chr1	-	180283826	180283857	180366650	180366740	180257364	180257652	180382500	180382606	2143	33,30	9,5	12,17	3,7	189	130	0.420859688215	0.886805245611509	0.716,0.805	0.733,0.626	0.081
2144	"ENSG00000085365.13"	"SCAMP1"	chr5	+	77717624	77717784	77745756	77745857	77714598	77714727	77755067	77755185	2144	28,21	6,8	14,11	3,5	198	198	0.993770676087	1.0	0.824,0.724	0.824,0.688	0.018
2145	"ENSG00000204764.8"	"RANBP17"	chr5	+	170455875	170455993	170585337	170585498	170395245	170395381	170588410	170588470	2145	1,3	1,0	0,1	0,0	198	198	1	1.0	0.5,1.0	NA,1.0	-0.25
2146	"ENSG00000214357.4"	"NEURL1B"	chr5	+	172096787	172097333	172110421	172111141	172068268	172068440	172113173	172113299	2146	0,3	1,8	0,0	1,1	198	198	0.101688739685	0.40824385582475425	0.0,0.273	0.0,0.0	0.137
2147	"ENSG00000143401.10"	"ANP32E"	chr1	-	150201404	150201570	150202905	150203028	150198939	150199127	150204114	150204264	2147	8,12	22,35	0,6	7,4	198	198	0.775926209752	1.0	0.267,0.255	0.0,0.6	-0.039
2148	"ENSG00000114062.13"	"UBE3A"	chr15	-	25652213	25652409	25653718	25653831	25650607	25650649	25654234	25654354	2148	10,6	3,9	13,12	9,6	198	198	0.809198193336	1.0	0.769,0.4	0.591,0.667	-0.044
2150	"ENSG00000148660.16"	"CAMK2G"	chr10	-	75585036	75585105	75587846	75587879	75583797	75583842	75597225	75597269	2150	0,1	16,14	0,0	16,20	132	168	1	1.0	0.0,0.083	0.0,0.0	0.042
2151	"ENSG00000148660.16"	"CAMK2G"	chr10	-	75585078	75585105	75587846	75587879	75583797	75583842	75597225	75597269	2151	0,1	8,5	0,0	6,11	132	126	1	1.0	0.0,0.16	0.0,0.0	0.08
2153	"ENSG00000122203.10"	"KIAA1191"	chr5	-	175777615	175777740	175786483	175786570	175775252	175775359	175786813	175786921	2153	18,17	35,18	2,5	1,4	186	198	0.217950591145	0.6257147094142317	0.354,0.501	0.68,0.571	-0.198
2154	"ENSG00000122203.10"	"KIAA1191"	chr5	-	175779624	175779751	175786813	175786921	175777615	175777740	175788604	175788768	2154	33,26	43,34	10,3	9,1	198	198	0.259630684453	0.6828199605744001	0.434,0.433	0.526,0.75	-0.205
2156	"ENSG00000198561.8"	"CTNND1"	chr11	+	57578870	57578958	57581782	57581845	57577580	57577695	57582865	57582972	2156	49,39	25,25	15,23	10,10	187	162	0.790065206947	1.0	0.629,0.575	0.565,0.666	-0.013
2159	"ENSG00000223546.2"	"LINC00630"	chrX	+	102071919	102072010	102080920	102081097	102025279	102025348	102081896	102082072	2159	4,4	3,5	1,0	1,6	190	198	0.00152791502537	0.02548343988742107	0.581,0.455	0.51,0.0	0.263
2164	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179047892	179048036	179048242	179048398	179046269	179046408	179050037	179050165	2164	39,91	30,61	10,24	2,4	198	198	0.000345827087592	0.007814576608328903	0.565,0.599	0.833,0.857	-0.263
2165	"ENSG00000127022.10"	"CANX"	chr5	+	179135978	179136060	179136873	179137066	179135239	179135381	179143105	179143295	2165	291,248	180,166	121,64	96,55	181	198	0.145382839139	0.5066700438650223	0.639,0.62	0.58,0.56	0.059
2166	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41657449	41657584	41660667	41660847	41653951	41654110	41664100	41664160	2166	40,46	48,23	16,9	14,11	198	198	0.561533877103	1.0	0.455,0.667	0.533,0.45	0.07
2168	"ENSG00000112679.10"	"DUSP22"	chr6	+	311879	311914	335113	335163	304627	304661	345853	345928	2168	7,3	5,1	1,2	0,5	134	149	0.975676115011	1.0	0.609,0.769	1.0,0.308	0.035
2169	"ENSG00000112679.10"	"DUSP22"	chr6	+	311879	311962	335113	335163	304627	304661	345853	345928	2169	11,9	5,1	1,2	0,5	182	149	0.579905244932	1.0	0.643,0.88	1.0,0.247	0.138
2170	"ENSG00000112685.9"	"EXOC2"	chr6	-	657162	657250	689138	689212	637700	637861	693018	693111	2170	0,7	7,1	1,1	0,0	173	187	0.000148670098486	0.004250751183242572	0.0,0.883	1.0,1.0	-0.558
2172	"ENSG00000157326.14"	"DHRS4"	chr14	+	24429110	24429212	24434970	24435041	24424243	24424421	24435140	24435192	2172	7,6	4,0	0,2	0,0	198	170	1	1.0	0.6,1.0	NA,1.0	-0.2
2173	"ENSG00000137275.9"	"RIPK1"	chr6	+	3081212	3081350	3083318	3083547	3078012	3078169	3085492	3085642	2173	14,6	4,11	6,5	4,9	198	198	0.530418147598	0.9948003009167309	0.778,0.353	0.6,0.357	0.087
2174	"ENSG00000180229.8"	"HERC2P3"	chr15	-	20671447	20671623	20688655	20688770	20668083	20668254	20710643	20710746	2174	3,2	0,2	5,5	0,1	198	198	0.531642257046	0.9957631044404359	1.0,0.5	1.0,0.833	-0.166
2176	"ENSG00000256053.3"	"APOPT1"	chr14	+	104045707	104045828	104047905	104047993	104040443	104040507	104053610	104053701	2176	3,2	2,0	2,2	0,0	198	187	0.545103433954	1.0	0.586,1.0	1.0,1.0	-0.207
2177	"ENSG00000137364.4"	"TPMT"	chr6	-	18132363	18132408	18134034	18134120	18128541	18131011	18139193	18139268	2177	11,12	1,0	5,3	5,2	185	144	2.23526378017e-05	0.0011598535392659888	0.895,1.0	0.438,0.539	0.459
2178	"ENSG00000162929.9"	"KIAA1841"	chr2	+	61300592	61300686	61304054	61304293	61298740	61298927	61308586	61308645	2178	4,5	0,6	4,3	2,1	193	198	0.795631814215	1.0	1.0,0.461	0.672,0.755	0.017
2179	"ENSG00000162929.9"	"KIAA1841"	chr2	+	61384996	61385147	61386452	61386574	61372265	61372331	61389976	61390090	2179	8,5	4,6	4,6	1,2	198	198	0.11515981655	0.4420243917439726	0.667,0.455	0.8,0.75	-0.214
