ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
50807	"ENSG00000213995.12"	"NAXD"	chr13	+	110625189	110625278	110624233	110624279	110627438	110627547	50807	48,24	9,3	9,9	0,0	188	99	8.55449862504e-05	0.005010237453635778	0.737,0.808	1.0,1.0	-0.228
50808	"ENSG00000213995.12"	"NAXD"	chr13	+	110625189	110625303	110624233	110624279	110627438	110627547	50808	36,18	9,3	8,3	0,0	198	99	5.35067026434e-05	0.0035334174540921767	0.667,0.75	1.0,1.0	-0.291
50809	"ENSG00000213995.12"	"NAXD"	chr13	+	110627438	110627547	110615554	110615647	110634544	110634595	50809	17,11	0,0	0,1	0,4	198	99	1	1.0	1.0,1.0	NA,0.111	0.889
50810	"ENSG00000213995.12"	"NAXD"	chr13	+	110627438	110627547	110624233	110624279	110634544	110634595	50810	22,13	0,0	0,1	1,0	198	99	0.101456445134	0.6784102561304743	1.0,1.0	0.0,1.0	0.5
50812	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110894108	110894202	110892691	110893263	110906032	110906124	50812	0,2	5,9	2,2	2,4	193	99	0.0618213258794	0.4913497059695931	0.0,0.102	0.339,0.204	-0.221
50814	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110900529	110900661	110892956	110893263	110906032	110906124	50814	4,1	5,9	16,5	2,4	198	99	0.00296824229205	0.062339423762275296	0.286,0.053	0.8,0.385	-0.423
50815	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110900529	110900694	110893196	110893263	110906032	110906124	50815	4,1	5,9	16,5	2,4	198	99	0.00296824229205	0.062339423762275296	0.286,0.053	0.8,0.385	-0.423
50816	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110911653	110911771	110910617	110910770	110914507	110914617	50816	2,0	1,0	0,4	0,0	198	99	1	1.0	0.5,NA	NA,1.0	-0.5
50817	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110911653	110911771	110910617	110910770	110914724	110915069	50817	2,0	7,8	3,4	18,18	198	99	0.102442938637	0.6829182213541745	0.125,0.0	0.077,0.1	-0.026
50821	"ENSG00000128694.12"	"OSGEPL1"	chr2	-	189750549	189750656	189746659	189747168	189752848	189752979	50821	1,2	0,0	3,1	0,2	198	99	0.169974772909	0.9546043253642155	1.0,1.0	1.0,0.2	0.4
50823	"ENSG00000128694.12"	"OSGEPL1"	chr2	-	189761419	189761525	189755172	189755560	189761646	189761660	50823	8,9	1,0	5,0	0,0	198	99	1	1.0	0.8,1.0	1.0,NA	-0.1
50825	"ENSG00000163932.16"	"PRKCD"	chr3	+	53165103	53165215	53161208	53161428	53178403	53178537	50825	3,8	1,2	5,0	1,4	198	99	0.0745137228141	0.5560168338685282	0.6,0.667	0.714,0.0	0.276
50829	"ENSG00000163932.16"	"PRKCD"	chr3	+	53185926	53186027	53185603	53185700	53186166	53186340	50829	20,18	0,0	44,15	0,1	198	99	1	1.0	1.0,1.0	1.0,0.882	0.059
50830	"ENSG00000163932.16"	"PRKCD"	chr3	+	53189057	53189246	53188305	53188858	53189872	53190001	50830	9,5	0,1	18,15	0,0	198	99	1	1.0	1.0,0.714	1.0,1.0	-0.143
50850	"ENSG00000126217.22"	"MCF2L"	chr13	+	113090067	113090160	113089609	113089728	113091120	113091195	50850	1,1	0,1	0,1	0,0	192	99	1	1.0	1.0,0.34	NA,1.0	-0.33
50851	"ENSG00000126217.22"	"MCF2L"	chr13	+	113090067	113090160	113089609	113089728	113094513	113094604	50851	1,1	7,3	0,0	8,4	192	99	0.497397629591	1.0	0.069,0.147	0.0,0.0	0.108
50852	"ENSG00000126217.22"	"MCF2L"	chr13	+	113091032	113091195	113089609	113089728	113094513	113094635	50852	1,1	7,3	1,1	8,4	198	99	1	1.0	0.067,0.143	0.059,0.111	0.02
50853	"ENSG00000126217.22"	"MCF2L"	chr13	+	113091120	113091195	113089609	113089728	113094513	113094635	50853	1,2	7,3	1,1	8,4	174	99	0.440367102838	1.0	0.075,0.275	0.066,0.125	0.08
50858	"ENSG00000139835.14"	"GRTP1"	chr13	-	113325918	113326091	113324844	113325846	113344862	113344959	50858	10,16	1,0	10,5	0,0	198	99	1	1.0	0.833,1.0	1.0,1.0	-0.084
50859	"ENSG00000150401.15"	"DCUN1D2"	chr13	-	113462739	113462891	113461053	113461136	113474123	113474254	50859	1,3	0,1	4,0	1,0	198	99	1	1.0	1.0,0.6	0.667,NA	0.133
50863	"ENSG00000198176.13"	"TFDP1"	chr13	+	113610995	113611062	113585773	113585849	113623179	113623286	50863	15,34	1,0	8,11	0,0	166	99	1	1.0	0.899,1.0	1.0,1.0	-0.05
50864	"ENSG00000198176.13"	"TFDP1"	chr13	+	113623179	113623286	113610995	113611062	113631622	113631744	50864	40,53	1,0	10,15	0,0	198	99	1	1.0	0.952,1.0	1.0,1.0	-0.024
50865	"ENSG00000198176.13"	"TFDP1"	chr13	+	113631622	113631744	113623179	113623286	113633119	113633285	50865	59,67	4,2	20,16	0,0	198	99	0.0104660462158	0.1495724934500568	0.881,0.944	1.0,1.0	-0.088
50866	"ENSG00000198176.13"	"TFDP1"	chr13	+	113631622	113631905	113623179	113623286	113633119	113633285	50866	30,36	4,2	3,6	0,0	198	99	0.00113446123808	0.0320302190877709	0.789,0.9	1.0,1.0	-0.155
50867	"ENSG00000198176.13"	"TFDP1"	chr13	+	113637619	113637896	113636533	113636700	113640119	113640310	50867	16,15	0,1	4,3	1,0	198	99	1	1.0	1.0,0.882	0.667,1.0	0.108
50868	"ENSG00000198176.13"	"TFDP1"	chr13	+	113637817	113637896	113636533	113636700	113640119	113640684	50868	32,42	0,1	10,10	1,0	178	99	1	1.0	1.0,0.959	0.848,1.0	0.056
50871	"ENSG00000141527.19"	"CARD14"	chr17	+	80179103	80179301	80178507	80178655	80181418	80181649	50871	3,11	0,1	4,6	1,2	198	99	0.00821807011848	0.12440261681659069	1.0,0.846	0.667,0.6	0.29
50878	"ENSG00000141527.19"	"CARD14"	chr17	+	80208137	80209258	80206969	80207085	80215865	80216073	50878	9,5	0,0	2,0	1,0	198	99	1	1.0	1.0,1.0	0.5,NA	0.5
50884	"ENSG00000130177.16"	"CDC16"	chr13	+	114236644	114236699	114234886	114235132	114236798	114236896	50884	24,17	0,4	10,6	1,0	154	99	0.052919918025	0.4412758757686334	1.0,0.732	0.865,1.0	-0.067
50885	"ENSG00000130177.16"	"CDC16"	chr13	+	114257077	114257230	114250548	114250674	114259334	114259398	50885	31,30	1,1	12,6	0,0	198	99	0.72054518125	1.0	0.939,0.938	1.0,1.0	-0.062
50886	"ENSG00000130177.16"	"CDC16"	chr13	+	114261886	114261948	114259334	114259398	114262878	114262979	50886	17,26	0,1	15,6	0,0	161	99	1	1.0	1.0,0.941	1.0,1.0	-0.03
50887	"ENSG00000130177.16"	"CDC16"	chr13	+	114265149	114265240	114262878	114263014	114272183	114272481	50887	35,39	3,0	15,12	2,0	190	99	0.634146340924	1.0	0.859,1.0	0.796,1.0	0.031
50888	"ENSG00000130177.16"	"CDC16"	chr13	+	114269562	114269620	114265149	114265240	114272183	114272481	50888	0,0	13,12	2,0	7,3	157	99	0.652229224786	1.0	0.0,0.0	0.153,0.0	-0.076
50891	"ENSG00000175198.17"	"PCCA"	chr13	+	100340156	100340259	100330560	100330671	100368471	100368574	50891	19,21	0,1	17,10	0,0	198	99	1	1.0	1.0,0.913	1.0,1.0	-0.043
50893	"ENSG00000175198.17"	"PCCA"	chr13	+	100527296	100527344	100515426	100515567	100527674	100527752	50893	2,0	6,4	0,0	1,10	147	99	0.830566843838	1.0	0.183,0.0	0.0,0.0	0.091
50894	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	50894	0,1	14,17	0,0	3,4	164	99	1	1.0	0.0,0.034	0.0,0.0	0.017
50895	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602056	42599697	42599793	42602769	42603012	50895	34,34	1,1	8,17	1,0	186	99	0.435747658506	1.0	0.948,0.948	0.81,1.0	0.043
50896	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42599697	42599793	42602769	42603160	50896	14,14	1,1	7,6	1,0	198	99	0.127501742919	0.7927667611067932	0.875,0.875	0.778,1.0	-0.014
50897	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42603595	42603686	42602767	42603160	42614798	42614877	50897	0,1	24,16	0,0	9,6	190	99	1	1.0	0.0,0.032	0.0,0.0	0.016
50900	"ENSG00000189180.16"	"ZNF33A"	chr10	+	38012297	38012350	38010649	38010783	38016870	38017015	50900	15,18	0,1	14,9	0,0	152	99	1	1.0	1.0,0.921	1.0,1.0	-0.039
50901	"ENSG00000189180.16"	"ZNF33A"	chr10	+	38015966	38016045	38012297	38012350	38016870	38017015	50901	4,0	12,12	2,2	8,4	178	99	0.612005861656	1.0	0.156,0.0	0.122,0.218	-0.092
50902	"ENSG00000189180.16"	"ZNF33A"	chr10	+	38054374	38054511	38017290	38017386	38064087	38065088	50902	12,13	1,0	6,2	0,0	198	99	1	1.0	0.857,1.0	1.0,1.0	-0.072
50931	"ENSG00000189298.14"	"ZKSCAN3"	chr6	+	28359524	28359988	28349946	28350067	28361323	28361471	50931	1,2	0,0	3,5	1,0	198	99	1	1.0	1.0,1.0	0.6,1.0	0.2
50945	"ENSG00000100814.19"	"CCNB1IP1"	chr14	-	20315484	20315618	20313467	20313801	20316226	20316408	50945	0,1	3,3	0,0	3,2	198	99	1	1.0	0.0,0.143	0.0,0.0	0.071
50953	"ENSG00000259171.1"	"ENSG00000259171"	chr14	+	20693546	20693650	20684586	20684758	20699354	20700576	50953	2,1	4,5	0,0	2,0	198	99	1	1.0	0.2,0.091	0.0,NA	0.146
50963	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21211405	21211563	21210612	21211306	21211809	21211923	50963	286,200	0,1	81,38	0,0	198	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
50964	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21211405	21211566	21209146	21211306	21211809	21211903	50964	520,411	0,1	150,88	0,0	198	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
50966	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21236372	21236460	21233952	21234229	21263310	21263336	50966	0,1	307,262	0,1	44,25	187	99	1	1.0	0.0,0.002	0.0,0.021	-0.01
50968	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21262600	21262768	21233952	21234229	21263310	21263336	50968	2,0	307,262	2,2	44,25	198	99	0.67214388748	1.0	0.003,0.0	0.022,0.038	-0.028
50969	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21263310	21263336	21233952	21234229	21269297	21269403	50969	342,299	39,24	50,28	32,18	125	99	9.51461132104e-14	2.674829088382088e-10	0.874,0.908	0.553,0.552	0.339
50970	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21263310	21263582	21234030	21234229	21269297	21269425	50970	42,49	39,24	5,5	32,18	198	99	1.11773919675e-07	2.3651601777250807e-05	0.35,0.505	0.072,0.122	0.331
50971	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21263666	21263829	21263310	21263336	21268622	21268668	50971	1,1	1,2	1,0	0,0	198	99	1	1.0	0.333,0.2	1.0,NA	-0.734
50972	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21263666	21263829	21263310	21263336	21269297	21269406	50972	6,5	310,255	0,3	45,23	198	99	0.480524136407	1.0	0.01,0.01	0.0,0.061	-0.02
50973	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21268622	21268668	21263310	21263336	21269297	21269392	50973	1,3	310,255	0,0	45,23	145	99	1	1.0	0.002,0.008	0.0,0.0	0.005
50974	"ENSG00000092199.19"	"HNRNPC"	chr14	-	21268622	21268668	21263666	21263829	21269297	21269392	50974	0,1	5,4	1,0	0,3	145	99	1	1.0	0.0,0.146	1.0,0.0	-0.427
50979	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213850	41214026	41209695	41209933	41216138	41216262	50979	1,6	0,1	0,1	0,0	198	99	1	1.0	1.0,0.75	NA,1.0	-0.125
50980	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213892	41214026	41209695	41209933	41216138	41216262	50980	9,13	0,1	3,1	0,0	198	99	1	1.0	1.0,0.867	1.0,1.0	-0.067
50982	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41227574	41227679	41227088	41227323	41227803	41227869	50982	0,0	5,8	0,2	2,3	198	99	0.730230788129	1.0	0.0,0.0	0.0,0.25	-0.125
50993	"ENSG00000111424.12"	"VDR"	chr12	-	47882693	47882774	47878967	47879115	47904954	47904994	50993	5,6	3,0	17,11	1,1	180	99	0.752821013534	1.0	0.478,1.0	0.903,0.858	-0.142
50994	"ENSG00000111424.12"	"VDR"	chr12	-	47899836	47899958	47878967	47879115	47904954	47905016	50994	1,0	3,0	2,0	1,1	198	99	1	1.0	0.143,NA	0.5,0.0	-0.107
50995	"ENSG00000111424.12"	"VDR"	chr12	-	47899836	47899958	47882693	47882774	47904954	47905016	50995	1,1	2,0	3,0	9,6	198	99	0.210243059722	1.0	0.2,1.0	0.143,0.0	0.528
50996	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46788979	46789037	46762686	46762848	46792519	46792576	50996	0,0	1,8	3,0	4,4	157	99	0.133165682007	0.8139250658031975	0.0,0.0	0.321,0.0	-0.161
51004	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46974289	46974399	46912073	46912188	46997633	46997709	51004	10,13	0,0	5,2	1,0	198	99	1	1.0	1.0,1.0	0.714,1.0	0.143
51005	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	47037070	47037198	46997633	46997709	47111507	47111603	51005	7,12	0,1	13,4	0,0	198	99	1	1.0	1.0,0.857	1.0,1.0	-0.072
51007	"ENSG00000198157.11"	"HMGN5"	chrX	-	81119787	81119817	81118729	81118759	81121534	81121672	51007	1,1	0,0	2,2	1,0	129	99	1	1.0	1.0,1.0	0.606,1.0	0.197
51017	"ENSG00000132749.11"	"TESMIN"	chr11	-	68744990	68745111	68736131	68738788	68747207	68747366	51017	2,1	2,15	1,0	0,4	198	99	0.548327967598	1.0	0.333,0.032	1.0,0.0	-0.318
51018	"ENSG00000103494.16"	"RPGRIP1L"	chr16	-	53622218	53622356	53619024	53619208	53636438	53636512	51018	1,0	1,0	1,0	0,0	198	99	1	1.0	0.333,NA	1.0,NA	-0.667
51020	"ENSG00000103494.16"	"RPGRIP1L"	chr16	-	53638309	53638411	53637694	53637854	53641032	53641116	51020	0,2	4,6	2,0	2,5	198	99	0.50593434505	1.0	0.0,0.143	0.333,0.0	-0.095
51023	"ENSG00000273066.5"	"ENSG00000273066"	chr9	+	136809254	136809429	136807739	136808326	136809687	136810042	51023	1,8	1,0	5,1	0,0	198	99	1	1.0	0.333,1.0	1.0,1.0	-0.334
51028	"ENSG00000103404.15"	"USP31"	chr16	-	23082437	23082557	23078978	23080171	23084859	23084989	51028	7,9	0,2	17,17	0,0	198	99	0.683701529987	1.0	1.0,0.692	1.0,1.0	-0.154
51041	"ENSG00000159593.15"	"NAE1"	chr16	-	66826667	66826780	66826522	66826583	66830846	66830976	51041	22,16	0,1	3,7	0,0	198	99	1	1.0	1.0,0.889	1.0,1.0	-0.055
51042	"ENSG00000159593.15"	"NAE1"	chr16	-	66826676	66826780	66826098	66826583	66830846	66830960	51042	34,36	0,1	14,13	0,0	198	99	1	1.0	1.0,0.947	1.0,1.0	-0.026
51044	"ENSG00000159593.15"	"NAE1"	chr16	-	66827934	66828077	66826676	66826780	66830846	66830976	51044	0,4	22,16	0,0	3,7	198	99	0.269704115685	1.0	0.0,0.111	0.0,0.0	0.056
51045	"ENSG00000159593.15"	"NAE1"	chr16	-	66827979	66828077	66826676	66826780	66830846	66830976	51045	0,4	22,16	0,0	3,7	197	99	0.267083211573	1.0	0.0,0.112	0.0,0.0	0.056
51047	"ENSG00000100804.19"	"PSMB5"	chr14	-	23027744	23027829	23025857	23026375	23033367	23033674	51047	5,3	67,47	0,0	6,7	184	99	0.0624043670385	0.4931949955625066	0.039,0.033	0.0,0.0	0.036
51048	"ENSG00000100804.19"	"PSMB5"	chr14	-	23033367	23033674	23025855	23026375	23034683	23034727	51048	150,99	1,0	30,12	0,0	198	99	1	1.0	0.987,1.0	1.0,1.0	-0.006
51049	"ENSG00000100813.15"	"ACIN1"	chr14	-	23067313	23068671	23065965	23066008	23069475	23069525	51049	0,0	16,13	0,2	1,0	198	99	0.226020681899	1.0	0.0,0.0	0.0,1.0	-0.5
51050	"ENSG00000100813.15"	"ACIN1"	chr14	-	23071124	23071186	23069475	23069617	23071426	23071538	51050	2,5	4,8	1,0	1,3	161	99	0.0079063164725	0.12108046837535213	0.235,0.278	0.381,0.0	0.066
51052	"ENSG00000100813.15"	"ACIN1"	chr14	-	23089981	23090101	23081747	23081836	23090521	23090633	51052	7,7	6,11	2,6	2,5	198	99	0.64446369099	1.0	0.368,0.241	0.333,0.375	-0.049
51084	"ENSG00000167986.15"	"DDB1"	chr11	-	61313861	61313969	61313498	61313706	61314046	61314202	51084	320,257	1,0	160,107	0,0	198	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
51087	"ENSG00000167986.15"	"DDB1"	chr11	-	61324237	61324387	61323978	61324137	61325610	61325708	51087	1,1	187,186	1,1	81,56	198	99	1	1.0	0.003,0.003	0.006,0.009	-0.004
51088	"ENSG00000167986.15"	"DDB1"	chr11	-	61325610	61325708	61323660	61324137	61326778	61326893	51088	277,257	1,0	134,84	0,0	197	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
51091	"ENSG00000167986.15"	"DDB1"	chr11	-	61329362	61329584	61326778	61326893	61329957	61330074	51091	322,279	0,0	144,89	0,1	198	99	1	1.0	1.0,1.0	1.0,0.978	0.011
51092	"ENSG00000167986.15"	"DDB1"	chr11	-	61329957	61330074	61326778	61326893	61331542	61331691	51092	206,152	0,1	89,47	0,0	198	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
51093	"ENSG00000161692.18"	"DBF4B"	chr17	+	44709303	44709366	44708607	44708839	44722879	44723022	51093	4,2	2,0	0,2	0,0	162	99	1	1.0	0.55,1.0	NA,1.0	-0.225
51106	"ENSG00000149313.11"	"AASDHPPT"	chr11	+	106094582	106094654	106091315	106091477	106096742	106097298	51106	57,61	0,0	66,33	1,0	171	99	1	1.0	1.0,1.0	0.974,1.0	0.013
51108	"ENSG00000100867.15"	"DHRS2"	chr14	+	23638826	23639004	23636363	23636772	23639178	23639356	51108	0,1	0,0	40,24	0,2	198	99	1	1.0	NA,1.0	1.0,0.857	0.072
51114	"ENSG00000109606.13"	"DHX15"	chr4	-	24529600	24529770	24527474	24528041	24532863	24532951	51114	105,93	1,0	44,19	0,0	198	99	1	1.0	0.981,1.0	1.0,1.0	-0.01
51115	"ENSG00000109606.13"	"DHX15"	chr4	-	24537050	24537173	24532863	24533054	24540107	24540299	51115	136,107	0,0	30,21	0,2	198	99	0.974902781833	1.0	1.0,1.0	1.0,0.84	0.08
51117	"ENSG00000109606.13"	"DHX15"	chr4	-	24580719	24580942	24576468	24576678	24584322	24584537	51117	2,0	166,132	0,0	62,32	198	99	1	1.0	0.006,0.0	0.0,0.0	0.003
51146	"ENSG00000213920.9"	"MDP1"	chr14	-	24214261	24214395	24213953	24214151	24214491	24214599	51146	19,8	0,0	1,3	1,0	198	99	1	1.0	1.0,1.0	0.333,1.0	0.334
51157	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43414047	43414116	43413268	43413334	43415593	43415809	51157	0,0	18,13	1,0	12,8	168	99	1	1.0	0.0,0.0	0.047,0.0	-0.024
51158	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43421024	43421174	43420304	43420735	43421854	43422126	51158	47,25	0,1	29,18	1,0	198	99	1	1.0	1.0,0.926	0.935,1.0	-0.004
51159	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43432193	43432677	43428015	43428168	43438323	43438416	51159	48,29	0,1	22,17	0,0	198	99	1	1.0	1.0,0.935	1.0,1.0	-0.032
51160	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43446386	43446590	43441525	43441583	43455891	43457218	51160	24,23	0,1	6,10	0,0	198	99	1	1.0	1.0,0.92	1.0,1.0	-0.04
51161	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43446765	43446910	43446532	43446590	43447365	43447485	51161	0,1	13,15	0,0	11,3	198	99	1	1.0	0.0,0.032	0.0,0.0	0.016
51162	"ENSG00000067369.14"	"TP53BP1"	chr15	-	43446765	43446914	43446386	43446590	43447365	43447485	51162	0,2	13,15	2,0	11,3	198	99	0.881387943401	1.0	0.0,0.062	0.083,0.0	-0.011
51164	"ENSG00000219200.12"	"RNASEK"	chr17	+	7013318	7013516	7012460	7012761	7013665	7013742	51164	4,3	38,42	1,0	8,8	198	99	0.0816765666196	0.5922303443283377	0.05,0.034	0.059,0.0	0.013
51165	"ENSG00000219200.12"	"RNASEK"	chr17	+	7013318	7013535	7012647	7012761	7013665	7013742	51165	0,1	38,42	0,0	8,8	198	99	1	1.0	0.0,0.012	0.0,0.0	0.006
51168	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24441673	24441795	24440203	24440926	24442097	24442677	51168	11,12	1,0	0,1	0,0	198	99	1	1.0	0.846,1.0	NA,1.0	-0.077
51169	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24441673	24441795	24440203	24440926	24442177	24442260	51169	20,13	3,5	1,1	1,0	198	99	0.0226600128539	0.2502392777507846	0.769,0.565	0.333,1.0	0.001
51172	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24441677	24441795	24440782	24440926	24442177	24442260	51172	9,5	3,5	1,0	1,0	198	99	1	1.0	0.6,0.333	0.333,NA	0.134
51175	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24442108	24442260	24441677	24441795	24442345	24442375	51175	9,6	2,0	1,0	0,0	198	99	1	1.0	0.692,1.0	1.0,NA	-0.154
51177	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24442177	24442260	24441673	24441795	24442345	24442448	51177	17,11	2,0	1,0	0,0	182	99	1	1.0	0.822,1.0	1.0,NA	-0.089
51179	"ENSG00000160439.16"	"RDH13"	chr19	-	55048045	55048257	55047104	55047488	55048328	55048541	51179	3,1	18,20	1,0	11,12	198	99	0.148665940154	0.8774917368014036	0.077,0.024	0.043,0.0	0.029
51180	"ENSG00000160439.16"	"RDH13"	chr19	-	55050699	55051002	55048656	55048763	55056652	55056808	51180	0,3	17,18	0,0	3,8	198	99	0.582258627896	1.0	0.0,0.077	0.0,0.0	0.038
51181	"ENSG00000160439.16"	"RDH13"	chr19	-	55059156	55059275	55056652	55056808	55062967	55063086	51181	30,35	1,2	27,7	0,0	198	99	0.568780214333	1.0	0.938,0.897	1.0,1.0	-0.083
51183	"ENSG00000160439.16"	"RDH13"	chr19	-	55063863	55063999	55063270	55063371	55064295	55064412	51183	0,0	0,1	0,2	0,0	198	99	1	1.0	NA,0.0	NA,1.0	-1.0
51212	"ENSG00000258038.6"	"LINC02327"	chr14	+	28832005	28832060	28829880	28830502	28837252	28837330	51212	9,7	1,0	17,9	0,0	154	99	1	1.0	0.853,1.0	1.0,1.0	-0.074
51213	"ENSG00000258038.6"	"LINC02327"	chr14	+	28834796	28834820	28832005	28832060	28837252	28837330	51213	0,0	3,3	3,0	6,3	123	99	0.119339835553	0.7570885312209822	0.0,0.0	0.287,0.0	-0.143
51214	"ENSG00000258038.6"	"LINC02327"	chr14	+	28834796	28834904	28832005	28832060	28837252	28837330	51214	0,1	3,3	4,1	6,3	198	99	0.0111809784688	0.15649393690434937	0.0,0.143	0.25,0.143	-0.125
51215	"ENSG00000258038.6"	"LINC02327"	chr14	+	28837252	28837330	28832005	28832060	28857995	28858080	51215	3,4	0,0	7,4	1,0	177	99	1	1.0	1.0,1.0	0.797,1.0	0.101
51216	"ENSG00000258038.6"	"LINC02327"	chr14	+	28837252	28837330	28832005	28832060	28929939	28929994	51216	4,2	0,1	6,7	0,0	177	99	1	1.0	1.0,0.528	1.0,1.0	-0.236
51217	"ENSG00000258038.6"	"LINC02327"	chr14	+	28857995	28858080	28832005	28832060	28929939	28929994	51217	0,0	0,1	1,0	0,0	184	99	1	1.0	NA,0.0	1.0,NA	-1.0
51218	"ENSG00000258038.6"	"LINC02327"	chr14	+	28857995	28858080	28837252	28837330	28881090	28881141	51218	0,2	0,0	1,2	1,0	184	99	1	1.0	NA,1.0	0.35,1.0	0.325
51219	"ENSG00000258038.6"	"LINC02327"	chr14	+	28857995	28858080	28837252	28837330	28929939	28929994	51219	0,2	1,0	1,2	0,5	184	99	0.744586369331	1.0	0.0,1.0	1.0,0.177	-0.089
51222	"ENSG00000258038.6"	"LINC02327"	chr14	+	28881090	28881141	28837252	28837330	28929939	28929994	51222	0,0	1,0	1,0	0,5	150	99	1	1.0	0.0,NA	1.0,0.0	-0.5
51251	"ENSG00000092108.22"	"SCFD1"	chr14	+	30628208	30628279	30622290	30622399	30630476	30630565	51251	38,34	10,6	32,19	0,3	170	99	0.00842291349207	0.1265301638247676	0.689,0.767	1.0,0.787	-0.165
51276	"ENSG00000092108.22"	"SCFD1"	chr14	+	30639776	30639864	30638106	30638247	30643315	30643405	51276	57,49	0,1	21,20	0,2	187	99	0.818314584058	1.0	1.0,0.963	1.0,0.841	0.061
51280	"ENSG00000092108.22"	"SCFD1"	chr14	+	30702295	30702375	30700187	30700258	30705822	30705885	51280	41,37	0,1	28,18	0,0	179	99	1	1.0	1.0,0.953	1.0,1.0	-0.024
51281	"ENSG00000092108.22"	"SCFD1"	chr14	+	30707816	30707876	30705822	30705885	30707989	30708065	51281	0,1	62,52	0,0	42,25	159	99	1	1.0	0.0,0.012	0.0,0.0	0.006
51284	"ENSG00000092108.22"	"SCFD1"	chr14	+	30715923	30715977	30705822	30708065	30719324	30719377	51284	74,50	0,0	36,29	1,0	153	99	1	1.0	1.0,1.0	0.959,1.0	0.02
51287	"ENSG00000196792.12"	"STRN3"	chr14	-	30913523	30913657	30912006	30912182	30935162	30935304	51287	33,16	1,0	3,2	4,0	198	99	0.00989101882373	0.14356714435328322	0.943,1.0	0.273,1.0	0.335
51288	"ENSG00000196792.12"	"STRN3"	chr14	-	30918965	30919106	30913523	30913657	30929200	30929311	51288	1,0	1,2	3,0	0,0	198	99	1	1.0	0.333,0.0	1.0,NA	-0.834
51289	"ENSG00000196792.12"	"STRN3"	chr14	-	30918965	30919106	30913523	30913657	30935162	30935304	51289	2,2	12,6	4,1	1,0	198	99	0.000109914983692	0.006041946827024772	0.077,0.143	0.667,1.0	-0.724
51290	"ENSG00000196792.12"	"STRN3"	chr14	-	30929200	30929311	30913523	30913657	30935162	30935304	51290	2,5	12,6	0,0	1,0	198	99	1	1.0	0.077,0.294	0.0,NA	0.185
51291	"ENSG00000196792.12"	"STRN3"	chr14	-	30929200	30929311	30918965	30919106	30935162	30935304	51291	1,3	1,2	0,0	1,1	198	99	0.0019129294312	0.045083279373155455	0.333,0.429	0.0,0.0	0.381
51302	"ENSG00000006007.12"	"GDE1"	chr16	-	19507654	19507779	19503860	19505092	19510838	19510944	51302	14,19	0,0	18,7	0,2	198	99	0.661141040933	1.0	1.0,1.0	1.0,0.636	0.182
51303	"ENSG00000006007.12"	"GDE1"	chr16	-	19507686	19507779	19504880	19505092	19510838	19510944	51303	62,50	0,0	57,42	0,2	192	99	0.550187990484	1.0	1.0,1.0	1.0,0.915	0.042
